transaction_id,account_id,merchant_id,device_id,amount,currency,transaction_type,geo_location,ip_address,transaction_time,status,risk_score,ml_score
1434,23562,2510,4114,2901.57,GBP,TRANSFER,"10.826785, -34.074766",21.222.105.142,2025-11-03 07:43:05.747,SUCCESS,93,0.34
1435,18495,2013,4383,4317.56,CHF,WITHDRAWAL,"29.743059, 112.743030",180.100.169.247,2025-07-20 09:20:05.760,SUCCESS,14,0.78
1436,15717,2212,1698,5114.69,CHF,PAYMENT,"75.652599, 163.403007",21.35.55.132,2025-10-03 05:46:05.773,SUCCESS,24,0.87
1437,19052,1271,NULL,9883.81,USD,WITHDRAWAL,"-6.186834, -146.310125",105.139.16.74,2024-09-27 11:24:05.787,SUCCESS,3,0.51
1438,21375,1225,2472,7601.92,GBP,WITHDRAWAL,"6.958566, 167.792546",164.72.119.33,2025-10-07 10:38:05.800,SUCCESS,16,0.17
1439,5314,3611,3156,7509.53,EUR,DEPOSIT,"-63.797805, 72.878131",91.198.246.180,2025-04-15 08:42:05.810,SUCCESS,66,0.47
1440,22831,942,3171,6830.44,USD,PAYMENT,"-75.894833, 126.689203",207.86.221.212,2025-03-19 15:14:05.823,SUCCESS,72,0.43
1441,20462,3064,NULL,9933.98,EUR,PAYMENT,"-52.275334, -54.332480",204.146.222.199,2024-09-21 04:16:05.837,SUCCESS,32,0.34
1442,17046,4151,2701,4900.97,GBP,PAYMENT,"-25.054808, 70.504920",239.108.29.12,2025-06-04 17:27:05.850,SUCCESS,93,0.28
1443,22721,3374,4785,3725.66,USD,DEPOSIT,"-17.555292, -113.589867",130.91.41.200,2025-02-06 01:02:05.860,SUCCESS,21,0.99
1444,16082,2856,NULL,8430.53,USD,DEPOSIT,"-42.044914, -105.264700",64.243.68.95,2025-08-27 16:53:05.873,SUCCESS,10,0.29
1445,15575,1445,104,3778.46,USD,DEPOSIT,"22.318623, -145.623347",134.16.108.119,2024-04-23 19:57:05.887,SUCCESS,4,0.31
1446,19702,3629,NULL,7501.49,USD,PAYMENT,"-65.285385, 114.274493",40.210.209.120,2024-08-11 05:46:05.900,SUCCESS,65,0.06
1447,23392,4269,NULL,990.03,CHF,DEPOSIT,"-15.543333, -11.251379",191.223.165.74,2024-04-19 20:51:05.910,SUCCESS,62,0.70
1448,14152,3445,2554,9.14,GBP,WITHDRAWAL,"17.267908, -54.229223",154.236.34.202,2025-07-11 13:42:05.920,SUCCESS,79,0.59
1449,22430,662,2102,5806.80,GBP,DEPOSIT,"60.498272, 0.782503",6.163.242.12,2025-04-26 15:52:05.933,SUCCESS,85,0.15
1450,15652,268,NULL,3503.93,USD,WITHDRAWAL,"32.199336, -53.337359",109.194.202.104,2025-10-20 15:34:05.947,SUCCESS,44,0.57
1451,17199,4128,3731,3427.18,GBP,WITHDRAWAL,"-75.943244, 108.377739",204.31.127.156,2025-09-22 13:06:05.960,SUCCESS,96,0.24
1452,17707,1584,NULL,7800.16,CHF,WITHDRAWAL,"-71.554203, -142.677317",34.246.75.166,2024-08-21 15:21:05.980,SUCCESS,74,0.79
1453,18175,4052,NULL,2532.88,EUR,PAYMENT,"-73.898172, 68.987783",204.202.54.61,2024-04-23 17:30:05.997,SUCCESS,13,0.69
1454,23068,4837,NULL,6633.57,EUR,PAYMENT,"-70.628658, 68.677986",44.84.199.202,2025-08-23 08:09:06.013,SUCCESS,67,0.12
1455,14152,3438,2554,174.39,USD,DEPOSIT,"80.714677, -67.313170",129.202.237.111,2024-06-06 10:47:06.027,SUCCESS,40,0.98
1456,14921,2447,2848,6998.55,GBP,PAYMENT,"-42.918790, -76.895261",231.201.240.146,2024-09-07 05:48:06.040,SUCCESS,92,0.60
1457,16675,2961,NULL,3857.83,CHF,PAYMENT,"41.286312, 56.693556",184.36.192.130,2025-10-23 18:49:06.057,SUCCESS,51,0.70
1458,4808,4667,2131,897.72,CHF,DEPOSIT,"22.039955, 49.139344",249.137.163.61,2026-01-08 22:24:06.070,SUCCESS,95,0.26
1459,18495,3616,4383,7140.90,USD,TRANSFER,"14.508483, -64.846381",181.126.130.24,2025-04-23 01:34:06.080,SUCCESS,32,0.84
1460,15285,4675,3749,8019.36,GBP,PAYMENT,"-57.051812, 75.033846",202.103.127.13,2025-02-08 10:58:06.090,SUCCESS,37,0.94
1461,20956,4126,1835,7310.12,EUR,TRANSFER,"57.635079, 41.472717",99.7.101.127,2025-10-03 22:55:06.103,SUCCESS,85,0.23
1462,17868,4330,NULL,6007.35,USD,PAYMENT,"-26.919296, -121.576387",37.180.130.96,2024-11-28 16:18:06.117,SUCCESS,50,0.37
1463,1645,3709,1935,9053.00,USD,WITHDRAWAL,"-73.669133, -66.807063",112.24.82.209,2024-06-22 16:46:06.130,SUCCESS,2,0.10
1464,16650,3446,1386,131.19,CHF,PAYMENT,"-64.950583, -101.795139",136.62.28.188,2025-02-18 10:34:06.137,SUCCESS,24,0.39
1465,13887,2571,NULL,7887.30,CHF,PAYMENT,"-23.672428, 98.493179",46.153.96.33,2025-03-10 18:03:06.150,FAILED,69,0.83
1466,22280,88,3651,858.14,CHF,PAYMENT,"-8.103162, -0.697536",108.99.171.203,2024-10-07 07:54:06.160,SUCCESS,73,0.26
1467,14941,3100,NULL,6112.95,USD,PAYMENT,"-88.027045, 36.849751",250.234.47.250,2024-04-11 15:04:06.173,SUCCESS,66,0.06
1468,20738,2797,2276,3805.02,EUR,PAYMENT,"-83.833698, -137.759772",178.204.72.100,2025-09-19 17:57:06.190,SUCCESS,43,0.65
1469,22476,4819,2405,5871.78,USD,WITHDRAWAL,"-88.880715, 139.019551",121.110.105.164,2024-07-01 06:31:06.203,SUCCESS,64,0.85
1470,15197,384,NULL,8053.16,EUR,TRANSFER,"-24.613969, 33.011270",122.19.144.2,2026-02-03 00:54:06.217,SUCCESS,60,0.76
1471,17874,527,NULL,6157.60,GBP,TRANSFER,"18.446794, -91.870249",89.111.0.204,2024-06-23 21:52:06.230,SUCCESS,39,0.93
1472,19389,4483,NULL,9613.16,USD,WITHDRAWAL,"85.534566, -129.669848",249.112.188.62,2025-11-22 09:55:06.240,SUCCESS,40,0.67
1473,15305,547,NULL,5315.49,EUR,WITHDRAWAL,"5.566272, 38.526184",91.126.189.201,2025-07-15 20:57:06.253,FAILED,9,0.30
1474,19213,1099,1958,3283.08,USD,DEPOSIT,"78.803271, -29.428103",180.56.13.133,2024-03-25 07:29:06.263,SUCCESS,95,0.91
1475,17561,359,NULL,3397.40,CHF,DEPOSIT,"-58.625524, -0.235505",235.35.220.158,2025-10-23 02:00:06.277,SUCCESS,50,0.81
1476,17943,1618,NULL,9103.89,GBP,TRANSFER,"57.486705, -88.854440",214.37.42.94,2024-06-28 22:10:06.287,SUCCESS,67,0.43
1477,15759,2043,4162,731.33,GBP,TRANSFER,"-43.745817, 108.712359",127.205.238.145,2025-12-31 13:30:06.297,SUCCESS,98,0.81
1478,22835,1406,2995,2541.40,GBP,TRANSFER,"-29.820536, -161.637977",232.211.41.248,2025-04-29 02:43:06.310,SUCCESS,16,0.38
1479,22889,631,NULL,7036.99,EUR,PAYMENT,"30.920286, -19.017256",200.9.18.202,2025-04-27 17:47:06.320,SUCCESS,68,0.29
1480,14528,3470,NULL,4650.37,CHF,TRANSFER,"-10.656113, -99.659366",238.112.130.213,2025-08-07 01:24:06.333,SUCCESS,83,0.89
1481,14876,4413,2142,1493.41,EUR,DEPOSIT,"37.440836, -131.250306",171.70.149.48,2025-06-30 18:33:06.347,SUCCESS,21,0.91
1482,18587,758,3804,2200.23,GBP,TRANSFER,"-33.439868, 147.481292",5.176.173.38,2025-03-23 03:05:06.357,SUCCESS,87,0.71
1483,14238,4574,NULL,7671.51,EUR,DEPOSIT,"-36.765020, 44.446023",7.95.204.240,2025-07-11 09:49:06.370,SUCCESS,39,0.11
1484,18314,3340,NULL,6042.10,EUR,DEPOSIT,"2.670397, 158.649787",99.181.21.235,2025-04-17 08:55:06.380,SUCCESS,22,0.62
1485,14555,3282,84,8978.67,CHF,WITHDRAWAL,"18.744643, -142.579498",20.140.78.132,2024-09-13 10:53:06.387,SUCCESS,95,0.67
1486,5510,1117,3587,7298.28,USD,WITHDRAWAL,"49.369698, 169.826529",104.143.135.161,2025-09-24 03:17:06.397,SUCCESS,67,0.66
1487,17063,3549,2507,5317.24,EUR,TRANSFER,"-55.109756, 101.573860",231.44.140.1,2024-10-07 14:22:06.407,SUCCESS,53,0.08
1488,19559,1032,3740,5190.62,CHF,DEPOSIT,"-30.185953, 159.369327",177.50.132.231,2024-10-08 07:20:06.417,SUCCESS,65,0.68
1489,17699,3842,NULL,8733.26,EUR,WITHDRAWAL,"72.990244, -45.939133",84.48.4.1,2025-03-04 16:13:06.427,SUCCESS,70,0.35
1490,22280,1119,3651,2079.99,USD,PAYMENT,"-57.775294, 132.531847",203.91.18.215,2025-10-11 06:43:06.433,SUCCESS,98,0.24
1491,22367,1068,2733,7569.32,USD,DEPOSIT,"77.127200, 92.379432",161.92.120.14,2025-10-08 07:07:06.440,FAILED,25,0.75
1492,17900,4189,NULL,3496.63,GBP,TRANSFER,"47.791350, 176.255881",55.122.9.22,2025-11-12 06:03:06.450,SUCCESS,45,0.43
1493,18128,331,3528,7176.27,EUR,WITHDRAWAL,"-20.245855, -136.515464",101.227.218.8,2025-12-04 20:19:06.460,FAILED,89,0.29
1494,15307,1354,722,6728.09,USD,DEPOSIT,"71.592510, -18.372656",108.27.36.20,2025-09-21 15:44:06.470,SUCCESS,19,0.10
1495,17832,2784,2092,7546.74,CHF,PAYMENT,"-89.442157, 26.352121",158.122.145.246,2024-02-14 09:53:06.480,SUCCESS,66,0.25
1496,2860,294,NULL,1651.63,USD,TRANSFER,"-17.560389, -152.129319",82.87.7.5,2025-04-27 07:01:06.493,SUCCESS,59,0.33
1497,14196,3561,4097,291.76,EUR,TRANSFER,"-63.200957, -25.305261",47.1.68.128,2025-11-11 14:30:06.503,SUCCESS,44,0.06
1498,19273,3744,2980,7297.95,GBP,DEPOSIT,"7.163250, 106.350372",49.169.199.102,2025-05-15 15:42:06.517,SUCCESS,26,0.95
1499,17135,1753,NULL,7267.78,USD,PAYMENT,"80.876038, -40.995245",214.233.142.78,2025-01-27 19:35:06.527,SUCCESS,97,0.86
1500,1076,354,NULL,5997.01,CHF,WITHDRAWAL,"-36.348863, 104.228051",2.154.204.167,2024-10-09 07:28:06.540,SUCCESS,32,0.77
1501,5548,4819,NULL,7996.08,CHF,DEPOSIT,"-38.391324, -157.445518",97.207.137.17,2024-09-24 13:10:06.550,SUCCESS,83,0.94
1502,16856,4559,825,9428.89,USD,DEPOSIT,"12.595656, -150.207143",217.54.30.61,2025-06-07 13:58:06.560,SUCCESS,26,0.39
1503,16939,1468,NULL,7500.68,USD,DEPOSIT,"-29.525975, -38.037855",110.131.15.24,2024-05-17 08:15:06.570,SUCCESS,57,0.79
1504,13672,1641,NULL,2814.10,USD,DEPOSIT,"-30.596418, -86.280721",202.246.87.157,2025-12-21 06:14:06.580,SUCCESS,74,0.77
1505,14708,1583,2061,7040.84,USD,WITHDRAWAL,"7.018459, 62.708544",25.208.65.199,2024-10-02 04:58:06.590,SUCCESS,56,0.64
1506,15639,303,NULL,5260.68,USD,TRANSFER,"31.809323, 18.682475",210.74.174.115,2025-12-20 07:23:06.600,FAILED,34,0.26
1507,21317,1591,NULL,4252.24,USD,DEPOSIT,"-30.523291, 40.153104",75.222.168.168,2025-09-21 06:56:06.613,SUCCESS,55,0.60
1508,18433,3902,514,9971.46,EUR,DEPOSIT,"-59.082300, -49.230159",70.18.42.237,2024-11-16 16:21:06.623,FAILED,81,0.51
1509,21988,2108,NULL,2218.42,USD,WITHDRAWAL,"40.269743, -146.654126",253.216.127.171,2024-11-17 20:21:06.633,SUCCESS,17,0.75
1510,7996,2848,NULL,9562.47,EUR,DEPOSIT,"83.145916, 132.968506",185.18.44.120,2024-05-27 08:20:06.643,SUCCESS,0,0.73
1511,15014,4851,1919,7712.60,EUR,TRANSFER,"-17.600720, 124.286576",101.123.183.4,2024-06-05 04:43:06.653,SUCCESS,92,0.43
1512,21647,510,1716,6510.64,GBP,DEPOSIT,"-73.463517, 57.887703",50.231.16.128,2025-01-13 18:39:06.663,SUCCESS,29,0.93
1513,22185,1860,639,6338.44,CHF,PAYMENT,"-57.249130, -44.356058",145.13.123.73,2024-11-17 07:47:06.670,SUCCESS,72,0.63
1514,22093,421,4710,6235.67,GBP,PAYMENT,"65.824622, 26.911023",231.215.192.91,2024-02-21 00:58:06.680,SUCCESS,4,0.27
1515,13888,4686,4658,6950.79,EUR,TRANSFER,"68.196506, -107.781060",80.140.58.75,2024-11-17 00:23:06.690,SUCCESS,54,0.95
1516,18273,3909,NULL,3592.62,CHF,WITHDRAWAL,"-68.615517, -139.400109",89.0.84.38,2024-04-21 15:28:06.707,SUCCESS,37,0.84
1517,15258,1552,517,3538.78,GBP,DEPOSIT,"-35.638283, -153.241216",161.243.181.230,2025-08-19 06:06:06.723,SUCCESS,1,0.97
1518,17205,318,NULL,9603.01,USD,DEPOSIT,"11.970730, -21.353734",202.214.137.207,2025-12-24 18:34:06.740,SUCCESS,26,0.75
1519,18535,532,NULL,3854.17,GBP,PAYMENT,"27.119090, -104.840096",224.250.152.11,2025-03-05 19:28:06.760,SUCCESS,61,0.72
1520,21525,4217,2467,1630.18,CHF,PAYMENT,"50.806165, 125.484625",62.252.172.67,2024-07-06 13:37:06.773,SUCCESS,94,0.02
1521,15203,1369,3855,4598.37,CHF,TRANSFER,"8.811616, 154.117393",179.122.186.114,2025-03-12 23:41:06.783,SUCCESS,3,0.86
1522,20611,1664,3621,8937.89,USD,TRANSFER,"-45.786045, -4.678273",39.79.7.144,2024-07-19 17:16:06.800,FAILED,62,0.43
1523,18463,269,2412,4350.40,CHF,DEPOSIT,"49.793685, 16.770942",115.229.136.109,2025-03-16 07:36:06.820,SUCCESS,8,0.01
1524,5276,2072,NULL,9764.59,GBP,DEPOSIT,"49.963413, 67.979532",246.244.1.200,2024-09-22 10:07:06.833,SUCCESS,30,0.69
1525,10946,3343,NULL,6424.98,CHF,DEPOSIT,"-4.371401, -51.223177",141.245.128.194,2025-07-01 17:49:06.847,SUCCESS,67,0.93
1526,17346,4952,NULL,8490.27,EUR,TRANSFER,"-67.737490, 23.144471",54.49.105.180,2025-08-17 09:26:06.860,SUCCESS,100,0.58
1527,7824,4855,NULL,5807.47,CHF,TRANSFER,"-6.804566, -157.817352",0.27.57.30,2024-09-01 17:18:06.873,SUCCESS,99,0.01
1528,21647,3314,1716,501.25,GBP,PAYMENT,"-12.175020, 129.544014",57.74.207.237,2025-05-22 20:26:06.887,SUCCESS,68,0.42
1529,17791,1777,4454,1953.63,EUR,PAYMENT,"1.835665, 33.004041",123.182.69.133,2024-12-18 12:53:06.900,SUCCESS,2,0.62
1530,20640,2261,3507,7236.69,USD,DEPOSIT,"22.762899, 123.900549",105.206.208.206,2025-09-11 01:48:06.913,SUCCESS,40,0.77
1531,23056,923,NULL,6765.49,GBP,WITHDRAWAL,"-39.648044, -56.755289",72.169.22.177,2024-10-08 06:38:06.927,SUCCESS,54,0.43
1532,23425,3632,2686,4693.95,USD,TRANSFER,"-34.840088, 29.530384",218.115.250.21,2026-01-17 06:59:06.937,SUCCESS,20,0.68
1533,13522,673,NULL,6193.85,USD,DEPOSIT,"-71.139428, 36.923091",103.64.33.240,2024-11-01 07:16:06.950,SUCCESS,83,0.92
1534,14578,2974,NULL,5969.93,USD,TRANSFER,"44.139817, -80.298132",66.27.57.16,2025-11-02 19:30:06.963,SUCCESS,43,0.14
1535,13252,1341,1642,9766.22,GBP,PAYMENT,"-77.342453, -94.539996",195.238.241.14,2024-04-18 06:13:06.973,SUCCESS,89,0.46
1536,15366,686,NULL,2413.47,GBP,TRANSFER,"-58.617519, -163.868299",23.212.201.83,2025-10-18 02:08:06.990,SUCCESS,92,0.26
1537,17191,3088,839,8907.73,CHF,TRANSFER,"-85.861273, 76.261984",48.50.112.35,2025-07-21 22:55:07.007,SUCCESS,6,0.49
1538,16620,3562,2439,6893.08,EUR,PAYMENT,"-50.947041, 134.976126",204.67.183.176,2025-11-20 11:26:07.020,SUCCESS,56,0.29
1539,19775,4645,2820,9752.51,GBP,WITHDRAWAL,"-76.986591, 148.579915",31.102.179.133,2024-04-14 17:39:07.030,SUCCESS,25,0.39
1540,17594,4929,504,6327.87,USD,DEPOSIT,"-73.723516, -150.441088",129.42.155.69,2025-03-08 22:33:07.047,SUCCESS,33,0.98
1541,22915,2919,NULL,2713.07,USD,TRANSFER,"75.778671, -56.417689",197.182.84.128,2024-07-12 00:26:07.060,SUCCESS,75,0.22
1542,23117,451,NULL,795.92,USD,DEPOSIT,"-55.783310, 65.134655",101.89.5.16,2025-10-28 10:45:07.070,SUCCESS,30,0.14
1543,14600,4309,3235,7140.67,GBP,DEPOSIT,"23.314720, 114.854729",183.227.59.58,2024-06-12 12:03:07.080,SUCCESS,65,0.96
1544,16381,1934,2888,1651.38,CHF,WITHDRAWAL,"-71.127052, -48.403764",253.18.1.237,2024-09-01 00:49:07.093,SUCCESS,59,0.93
1545,20070,4272,NULL,570.54,CHF,PAYMENT,"-77.649484, -65.741036",131.27.136.129,2024-10-18 08:51:07.107,SUCCESS,36,0.94
1546,21897,825,NULL,604.26,EUR,DEPOSIT,"-44.476958, 95.978775",0.75.164.210,2024-04-20 04:44:07.120,SUCCESS,23,0.17
1547,19365,1712,3081,5795.03,CHF,WITHDRAWAL,"64.241397, -25.859323",169.161.1.192,2025-10-20 21:45:07.133,SUCCESS,47,0.00
1548,14218,4477,108,280.27,USD,PAYMENT,"-47.100755, -0.756241",176.119.86.157,2025-06-27 15:07:07.143,SUCCESS,7,0.96
1549,9247,1208,NULL,1118.42,CHF,PAYMENT,"-62.091637, 35.131369",1.4.125.216,2025-10-27 13:48:07.157,SUCCESS,88,0.11
1550,15425,2401,3461,6027.83,GBP,WITHDRAWAL,"62.665302, 31.516095",136.80.81.178,2024-09-02 17:32:07.170,SUCCESS,22,0.74
1551,22418,632,287,6948.02,USD,PAYMENT,"-60.725796, 115.850567",140.204.244.109,2024-06-29 05:17:07.183,SUCCESS,47,0.81
1552,18645,4056,4325,5062.39,CHF,DEPOSIT,"-56.101247, -142.285005",47.192.223.187,2025-06-22 19:23:07.200,SUCCESS,43,0.36
1553,19098,3086,NULL,5742.63,USD,DEPOSIT,"-41.099454, -28.340109",137.15.135.207,2025-02-19 11:49:07.213,SUCCESS,0,0.27
1554,19618,808,67,9971.32,GBP,PAYMENT,"-39.464049, -73.538018",13.117.11.128,2024-06-16 20:56:07.223,SUCCESS,61,0.31
1555,18857,2906,NULL,7794.46,USD,DEPOSIT,"-45.219365, -112.528783",186.98.153.9,2024-11-28 05:18:07.237,FAILED,19,0.08
1556,19528,1942,3928,9828.17,EUR,DEPOSIT,"2.669534, 135.263100",166.248.221.7,2025-04-03 01:03:07.247,SUCCESS,13,0.40
1557,2074,698,3259,2266.86,GBP,WITHDRAWAL,"65.157273, -43.121275",138.229.135.202,2025-10-18 11:04:07.260,SUCCESS,84,0.68
1558,17100,3869,NULL,9111.78,USD,TRANSFER,"4.914520, 122.975124",227.217.200.85,2024-07-30 05:46:07.273,SUCCESS,54,0.00
1559,22001,4911,4893,4845.49,GBP,TRANSFER,"-44.049872, 112.430674",69.87.47.210,2024-02-17 02:15:07.283,SUCCESS,58,0.96
1560,16695,3737,3591,5854.25,CHF,DEPOSIT,"72.622880, -147.476897",118.203.165.113,2025-08-23 22:06:07.293,SUCCESS,95,0.96
1561,14516,1336,NULL,7274.78,USD,TRANSFER,"26.489272, 4.415990",128.216.164.61,2024-10-02 09:52:07.303,SUCCESS,87,0.86
1562,13522,4528,NULL,9000.10,GBP,PAYMENT,"71.440644, 123.066422",7.146.23.4,2025-06-12 04:07:07.313,SUCCESS,70,0.92
1563,22160,3240,4284,1475.56,EUR,PAYMENT,"7.875448, 81.330677",180.171.154.173,2025-11-19 11:54:07.323,SUCCESS,98,0.19
1564,18975,2535,256,1330.28,EUR,PAYMENT,"-28.708804, -0.061563",54.17.221.97,2025-09-18 15:09:07.337,SUCCESS,50,0.91
1565,16702,440,NULL,9800.88,GBP,TRANSFER,"-63.259595, -5.542223",200.207.0.3,2025-03-03 08:41:07.347,SUCCESS,38,0.39
1566,15591,1595,NULL,2821.68,EUR,PAYMENT,"74.659932, 33.723796",121.91.125.107,2024-02-17 00:05:07.357,SUCCESS,95,0.88
1567,15542,4137,NULL,2889.67,GBP,WITHDRAWAL,"-12.567910, -3.942600",187.45.137.164,2026-01-18 03:58:07.367,SUCCESS,85,0.18
1568,18619,4525,1550,5510.85,CHF,DEPOSIT,"38.076580, -48.019238",79.40.56.100,2024-09-03 14:44:07.380,FAILED,20,0.45
1569,12231,281,4781,4999.23,EUR,WITHDRAWAL,"56.475241, 26.498496",50.141.69.133,2024-10-22 02:01:07.390,SUCCESS,20,0.93
1570,13201,1012,NULL,8832.85,USD,TRANSFER,"22.575182, 22.023583",40.24.211.250,2025-07-20 19:25:07.400,SUCCESS,74,0.85
1571,7052,4743,1439,8221.19,CHF,PAYMENT,"-79.871035, 29.840049",215.73.25.176,2025-08-29 00:12:07.410,SUCCESS,86,0.71
1572,14837,2946,NULL,7512.60,GBP,PAYMENT,"-25.265275, -155.839341",195.9.63.35,2024-10-25 07:58:07.420,SUCCESS,25,0.01
1573,17339,57,3881,5975.35,USD,DEPOSIT,"70.076410, 74.036009",249.13.181.108,2025-11-30 15:09:07.427,SUCCESS,68,0.51
1574,2770,4462,NULL,8433.42,EUR,TRANSFER,"47.214459, 152.557107",128.27.176.180,2025-06-04 20:36:07.437,SUCCESS,65,0.87
1575,16835,457,NULL,1014.45,EUR,TRANSFER,"6.099901, 133.070876",229.137.162.159,2025-02-18 13:52:07.447,SUCCESS,15,0.76
1576,18585,2506,3514,8246.32,CHF,WITHDRAWAL,"47.116112, 133.494736",40.203.188.146,2025-04-16 20:50:07.457,SUCCESS,6,0.64
1577,20699,2650,3299,806.62,CHF,PAYMENT,"18.388732, 77.628372",14.168.159.239,2026-01-25 23:21:07.470,FAILED,50,0.19
1578,13862,3253,3833,8539.05,CHF,TRANSFER,"21.189941, 163.665203",56.15.253.35,2025-08-07 06:07:07.480,SUCCESS,80,0.92
1579,19407,165,NULL,904.46,CHF,WITHDRAWAL,"-70.207787, 163.255456",176.101.32.29,2024-06-04 06:37:07.490,SUCCESS,26,0.94
1580,18767,4467,NULL,4436.51,CHF,PAYMENT,"54.515828, -163.114663",153.185.125.188,2025-10-11 13:49:07.503,SUCCESS,36,0.99
1581,20500,583,4019,9222.31,CHF,TRANSFER,"-67.102849, 114.480041",113.216.120.175,2024-08-19 14:02:07.513,SUCCESS,20,0.80
1582,19643,2165,NULL,1286.88,CHF,WITHDRAWAL,"-31.811041, 22.040016",173.59.164.240,2024-08-11 16:02:07.523,SUCCESS,88,0.88
1583,20587,1368,2569,8878.89,GBP,WITHDRAWAL,"-61.548287, 28.264449",66.21.68.65,2025-07-13 14:08:07.530,SUCCESS,15,0.32
1584,22857,2172,NULL,5023.65,USD,WITHDRAWAL,"-6.474480, -114.296587",133.175.222.141,2025-11-05 06:25:07.543,SUCCESS,99,0.15
1585,21313,2019,NULL,9248.14,CHF,WITHDRAWAL,"56.834091, 147.834619",199.32.77.48,2024-10-03 03:11:07.560,SUCCESS,88,0.89
1586,22833,728,2692,9998.33,GBP,TRANSFER,"-82.686102, 74.823880",254.38.194.101,2025-09-17 05:09:07.570,SUCCESS,63,0.13
1587,15933,3487,1957,6702.22,EUR,PAYMENT,"26.301823, 105.638537",197.201.40.50,2024-10-28 17:40:07.580,SUCCESS,83,0.56
1588,16817,4054,516,9121.71,CHF,DEPOSIT,"-66.475479, 92.153956",225.156.38.151,2025-05-02 08:39:07.590,SUCCESS,99,0.34
1589,18576,4503,3272,9075.97,USD,PAYMENT,"-84.498523, -65.495714",19.97.103.106,2025-04-03 15:00:07.603,SUCCESS,27,0.29
1590,23249,4441,3828,2372.96,EUR,TRANSFER,"33.565113, 6.385444",72.181.234.246,2025-11-18 00:20:07.613,FAILED,22,0.66
1591,16846,4101,NULL,9890.35,EUR,WITHDRAWAL,"-62.548084, 69.461907",146.204.91.33,2025-04-10 20:48:07.630,SUCCESS,38,0.60
1592,22942,1077,2567,4035.99,GBP,TRANSFER,"-30.898804, 9.937040",238.201.46.58,2025-12-14 21:40:07.640,SUCCESS,82,0.13
1593,22909,1436,1868,6461.47,GBP,PAYMENT,"21.157079, -19.843983",60.65.210.206,2025-05-27 00:57:07.650,SUCCESS,2,0.73
1594,9278,3450,4491,5011.80,EUR,WITHDRAWAL,"-84.351401, 103.494227",155.45.163.74,2025-01-25 21:17:07.660,SUCCESS,63,0.92
1595,21208,2906,1240,9005.77,USD,PAYMENT,"-42.414621, 31.925443",114.177.113.0,2026-02-04 08:04:07.670,SUCCESS,66,0.27
1596,21848,3867,NULL,5854.53,USD,DEPOSIT,"75.205939, 44.575272",54.91.118.114,2025-10-29 09:51:07.680,SUCCESS,32,0.63
1597,18939,2131,NULL,3138.34,CHF,DEPOSIT,"-36.920268, -155.772006",183.196.214.73,2024-10-22 11:28:07.693,SUCCESS,71,0.17
1598,23487,4230,4710,8491.37,USD,DEPOSIT,"27.403360, 63.461840",93.226.45.96,2026-02-06 20:01:07.703,SUCCESS,24,0.73
1599,15829,4701,NULL,4491.82,EUR,WITHDRAWAL,"56.223261, -35.023503",29.197.131.147,2025-06-21 02:57:07.720,SUCCESS,19,0.61
1600,20189,3945,4004,4725.63,CHF,TRANSFER,"43.839608, 130.210931",189.222.117.11,2026-01-28 11:51:07.730,SUCCESS,93,0.79
1601,15086,3264,NULL,2109.51,EUR,DEPOSIT,"-36.538869, 30.144596",24.7.13.164,2024-06-02 11:52:07.750,FAILED,52,0.45
1602,15410,1934,1504,8250.86,USD,PAYMENT,"73.094359, -124.700782",171.137.71.83,2024-09-27 18:16:07.770,SUCCESS,12,0.66
1603,20705,3250,NULL,2352.48,EUR,WITHDRAWAL,"-37.128897, 5.817000",179.143.134.251,2024-04-21 13:26:07.783,SUCCESS,65,0.08
1604,15544,360,3146,1174.39,EUR,WITHDRAWAL,"-32.456287, -166.400516",180.188.160.78,2024-12-25 03:41:07.807,SUCCESS,38,0.28
1605,22818,2368,3454,4492.26,GBP,WITHDRAWAL,"-40.944955, 149.607995",132.22.96.156,2025-06-22 15:02:07.833,SUCCESS,11,0.97
1606,17143,241,3613,3475.09,USD,TRANSFER,"-0.347649, 162.553614",162.248.150.39,2025-02-14 08:42:07.853,SUCCESS,40,0.12
1607,14439,2334,295,5145.21,USD,DEPOSIT,"85.670413, 28.012637",94.252.15.159,2024-11-08 17:45:07.867,SUCCESS,60,0.32
1608,21249,2728,NULL,7844.77,EUR,WITHDRAWAL,"24.215549, 49.873278",119.247.178.227,2025-06-15 03:55:07.883,SUCCESS,47,0.31
1609,18957,782,NULL,348.44,CHF,TRANSFER,"-76.126835, -128.270634",188.51.191.207,2024-04-08 22:04:07.897,SUCCESS,30,0.87
1610,20624,679,NULL,3090.07,USD,DEPOSIT,"-45.910149, 107.019605",134.202.55.240,2025-04-16 18:25:07.910,SUCCESS,16,0.15
1611,14346,4795,NULL,6025.08,CHF,PAYMENT,"-44.675321, -122.070827",218.71.74.85,2024-06-23 03:12:07.920,SUCCESS,87,0.81
1612,3438,1273,NULL,5295.99,GBP,DEPOSIT,"-26.044952, 84.412222",210.57.109.66,2025-09-10 02:27:07.933,SUCCESS,54,0.25
1613,23179,1372,1103,5584.87,GBP,WITHDRAWAL,"1.678975, 21.211923",19.35.5.66,2025-05-20 17:41:07.947,SUCCESS,19,0.40
