rule_id,rule_name,description,threshold_value,weight,active
2387,Rule_2387,Fraud detection rule for pattern 552,5638.38,2,1
2388,Rule_2388,Fraud detection rule for pattern 969,3209.30,1,1
2389,Rule_2389,Fraud detection rule for pattern 960,4080.80,5,1
2390,Rule_2390,Fraud detection rule for pattern 48,1997.86,5,1
2391,Rule_2391,Fraud detection rule for pattern 650,7408.96,5,1
2392,Rule_2392,Fraud detection rule for pattern 401,3394.41,3,1
2393,Rule_2393,Fraud detection rule for pattern 929,8513.88,1,1
2394,Rule_2394,Fraud detection rule for pattern 871,3082.86,2,1
2395,Rule_2395,Fraud detection rule for pattern 188,8318.76,2,1
2396,Rule_2396,Fraud detection rule for pattern 757,7479.27,4,1
2397,Rule_2397,Fraud detection rule for pattern 508,2490.42,5,1
2398,Rule_2398,Fraud detection rule for pattern 72,5492.83,3,1
2399,Rule_2399,Fraud detection rule for pattern 990,6821.45,2,1
2400,Rule_2400,Fraud detection rule for pattern 946,3270.00,4,1
2401,Rule_2401,Fraud detection rule for pattern 640,8297.70,5,1
2402,Rule_2402,Fraud detection rule for pattern 33,984.89,1,1
2403,Rule_2403,Fraud detection rule for pattern 727,9023.21,2,1
2404,Rule_2404,Fraud detection rule for pattern 607,1649.64,1,1
2405,Rule_2405,Fraud detection rule for pattern 444,6764.56,1,1
2406,Rule_2406,Fraud detection rule for pattern 703,3141.19,5,1
2407,Rule_2407,Fraud detection rule for pattern 712,889.69,5,1
2408,Rule_2408,Fraud detection rule for pattern 506,3048.40,1,1
2409,Rule_2409,Fraud detection rule for pattern 643,3627.67,1,1
2410,Rule_2410,Fraud detection rule for pattern 572,6424.13,5,0
2411,Rule_2411,Fraud detection rule for pattern 370,3368.71,2,1
2412,Rule_2412,Fraud detection rule for pattern 350,1813.04,1,1
2413,Rule_2413,Fraud detection rule for pattern 254,7629.26,4,1
2414,Rule_2414,Fraud detection rule for pattern 358,8314.18,2,1
2415,Rule_2415,Fraud detection rule for pattern 588,5090.82,4,1
2416,Rule_2416,Fraud detection rule for pattern 126,8209.70,1,1
2417,Rule_2417,Fraud detection rule for pattern 86,9876.10,3,1
2418,Rule_2418,Fraud detection rule for pattern 27,1965.64,4,1
2419,Rule_2419,Fraud detection rule for pattern 260,5813.94,3,1
2420,Rule_2420,Fraud detection rule for pattern 348,2681.16,1,1
2421,Rule_2421,Fraud detection rule for pattern 891,1390.89,4,1
2422,Rule_2422,Fraud detection rule for pattern 142,321.00,4,1
2423,Rule_2423,Fraud detection rule for pattern 767,7757.99,3,1
2424,Rule_2424,Fraud detection rule for pattern 493,5685.18,2,1
2425,Rule_2425,Fraud detection rule for pattern 532,3787.95,3,1
2426,Rule_2426,Fraud detection rule for pattern 526,7421.69,2,1
2427,Rule_2427,Fraud detection rule for pattern 175,2684.62,2,1
2428,Rule_2428,Fraud detection rule for pattern 97,542.08,4,1
2429,Rule_2429,Fraud detection rule for pattern 814,1271.39,3,1
2430,Rule_2430,Fraud detection rule for pattern 40,2394.97,5,1
2431,Rule_2431,Fraud detection rule for pattern 621,6329.39,1,1
2432,Rule_2432,Fraud detection rule for pattern 690,9350.11,3,1
2433,Rule_2433,Fraud detection rule for pattern 129,1609.76,1,1
2434,Rule_2434,Fraud detection rule for pattern 263,3165.10,3,1
2435,Rule_2435,Fraud detection rule for pattern 654,2495.69,4,1
2436,Rule_2436,Fraud detection rule for pattern 144,7414.26,3,0
2437,Rule_2437,Fraud detection rule for pattern 422,1785.88,5,1
2438,Rule_2438,Fraud detection rule for pattern 65,7983.62,2,1
2439,Rule_2439,Fraud detection rule for pattern 369,8430.45,5,1
2440,Rule_2440,Fraud detection rule for pattern 877,8476.76,5,1
2441,Rule_2441,Fraud detection rule for pattern 359,4830.10,2,1
2442,Rule_2442,Fraud detection rule for pattern 205,925.73,4,1
2443,Rule_2443,Fraud detection rule for pattern 745,8274.63,2,1
2444,Rule_2444,Fraud detection rule for pattern 648,9866.19,2,1
2445,Rule_2445,Fraud detection rule for pattern 26,4585.60,4,1
2446,Rule_2446,Fraud detection rule for pattern 716,7455.82,5,1
2447,Rule_2447,Fraud detection rule for pattern 669,6310.53,4,1
2448,Rule_2448,Fraud detection rule for pattern 653,2143.18,5,1
2449,Rule_2449,Fraud detection rule for pattern 525,2246.10,3,1
2450,Rule_2450,Fraud detection rule for pattern 99,6751.31,4,1
2451,Rule_2451,Fraud detection rule for pattern 287,6982.56,4,1
2452,Rule_2452,Fraud detection rule for pattern 446,2236.40,3,1
2453,Rule_2453,Fraud detection rule for pattern 647,396.38,5,1
2454,Rule_2454,Fraud detection rule for pattern 601,3671.02,3,1
2455,Rule_2455,Fraud detection rule for pattern 896,1829.10,5,1
2456,Rule_2456,Fraud detection rule for pattern 383,9218.08,4,1
2457,Rule_2457,Fraud detection rule for pattern 879,9211.90,2,1
2458,Rule_2458,Fraud detection rule for pattern 34,5079.54,3,0
2459,Rule_2459,Fraud detection rule for pattern 310,863.46,1,1
2460,Rule_2460,Fraud detection rule for pattern 582,6309.92,4,1
2461,Rule_2461,Fraud detection rule for pattern 929,6321.19,4,1
2462,Rule_2462,Fraud detection rule for pattern 689,2743.20,4,1
2463,Rule_2463,Fraud detection rule for pattern 121,438.11,3,1
2464,Rule_2464,Fraud detection rule for pattern 440,6628.22,2,1
2465,Rule_2465,Fraud detection rule for pattern 470,7633.18,1,1
2466,Rule_2466,Fraud detection rule for pattern 335,5225.22,4,1
2467,Rule_2467,Fraud detection rule for pattern 294,1628.66,1,1
2468,Rule_2468,Fraud detection rule for pattern 456,7520.44,5,1
2469,Rule_2469,Fraud detection rule for pattern 101,8855.77,4,1
2470,Rule_2470,Fraud detection rule for pattern 277,9112.30,1,1
2471,Rule_2471,Fraud detection rule for pattern 514,7833.52,5,1
2472,Rule_2472,Fraud detection rule for pattern 389,7046.80,4,1
2473,Rule_2473,Fraud detection rule for pattern 584,2826.01,5,1
2474,Rule_2474,Fraud detection rule for pattern 606,9373.42,5,1
2475,Rule_2475,Fraud detection rule for pattern 790,2967.99,3,1
2476,Rule_2476,Fraud detection rule for pattern 21,9918.65,3,1
2477,Rule_2477,Fraud detection rule for pattern 571,7842.05,3,1
2478,Rule_2478,Fraud detection rule for pattern 175,236.52,5,1
2479,Rule_2479,Fraud detection rule for pattern 712,4080.39,4,1
2480,Rule_2480,Fraud detection rule for pattern 392,4266.94,5,1
2481,Rule_2481,Fraud detection rule for pattern 389,8261.51,3,1
2482,Rule_2482,Fraud detection rule for pattern 221,6973.48,1,1
2483,Rule_2483,Fraud detection rule for pattern 521,794.80,2,1
2484,Rule_2484,Fraud detection rule for pattern 612,7865.43,1,1
2485,Rule_2485,Fraud detection rule for pattern 912,7896.35,3,1
2486,Rule_2486,Fraud detection rule for pattern 911,9366.13,4,1
2487,Rule_2487,Fraud detection rule for pattern 419,7222.99,1,0
2488,Rule_2488,Fraud detection rule for pattern 335,4319.99,1,1
2489,Rule_2489,Fraud detection rule for pattern 394,366.12,3,1
2490,Rule_2490,Fraud detection rule for pattern 434,4157.97,2,1
2491,Rule_2491,Fraud detection rule for pattern 795,987.18,4,1
2492,Rule_2492,Fraud detection rule for pattern 382,320.69,4,1
2493,Rule_2493,Fraud detection rule for pattern 333,3505.17,4,1
2494,Rule_2494,Fraud detection rule for pattern 931,346.41,2,1
2495,Rule_2495,Fraud detection rule for pattern 686,9629.24,1,1
2496,Rule_2496,Fraud detection rule for pattern 277,7549.80,3,1
2497,Rule_2497,Fraud detection rule for pattern 992,1998.71,4,1
2498,Rule_2498,Fraud detection rule for pattern 668,8582.43,3,1
2499,Rule_2499,Fraud detection rule for pattern 661,3054.81,5,1
2500,Rule_2500,Fraud detection rule for pattern 139,4934.18,5,1
2501,Rule_2501,Fraud detection rule for pattern 600,2479.16,4,1
2502,Rule_2502,Fraud detection rule for pattern 305,5655.45,1,1
2503,Rule_2503,Fraud detection rule for pattern 936,5662.85,5,1
2504,Rule_2504,Fraud detection rule for pattern 204,9850.65,4,1
2505,Rule_2505,Fraud detection rule for pattern 574,2304.65,4,1
2506,Rule_2506,Fraud detection rule for pattern 620,9294.47,4,1
2507,Rule_2507,Fraud detection rule for pattern 624,9864.29,1,1
2508,Rule_2508,Fraud detection rule for pattern 708,7493.76,4,1
2509,Rule_2509,Fraud detection rule for pattern 319,2022.10,4,1
2510,Rule_2510,Fraud detection rule for pattern 660,7601.79,2,1
2511,Rule_2511,Fraud detection rule for pattern 300,7859.09,3,1
2512,Rule_2512,Fraud detection rule for pattern 356,9384.01,5,1
2513,Rule_2513,Fraud detection rule for pattern 677,5095.16,5,1
2514,Rule_2514,Fraud detection rule for pattern 423,9640.63,1,1
2515,Rule_2515,Fraud detection rule for pattern 51,6816.14,1,1
2516,Rule_2516,Fraud detection rule for pattern 250,6026.83,5,1
2517,Rule_2517,Fraud detection rule for pattern 463,3222.59,5,1
2518,Rule_2518,Fraud detection rule for pattern 333,6406.98,4,1
2519,Rule_2519,Fraud detection rule for pattern 832,842.91,5,1
2520,Rule_2520,Fraud detection rule for pattern 271,5894.59,1,1
2521,Rule_2521,Fraud detection rule for pattern 415,4506.74,2,1
2522,Rule_2522,Fraud detection rule for pattern 585,4065.08,2,1
2523,Rule_2523,Fraud detection rule for pattern 156,620.74,3,1
2524,Rule_2524,Fraud detection rule for pattern 330,3472.75,1,1
2525,Rule_2525,Fraud detection rule for pattern 347,3436.97,3,1
2526,Rule_2526,Fraud detection rule for pattern 803,7676.39,5,1
2527,Rule_2527,Fraud detection rule for pattern 154,1903.04,5,1
2528,Rule_2528,Fraud detection rule for pattern 549,3564.56,2,1
2529,Rule_2529,Fraud detection rule for pattern 52,5308.91,1,1
2530,Rule_2530,Fraud detection rule for pattern 848,8438.55,5,1
2531,Rule_2531,Fraud detection rule for pattern 760,8343.20,3,1
2532,Rule_2532,Fraud detection rule for pattern 324,1916.87,4,1
2533,Rule_2533,Fraud detection rule for pattern 134,3272.11,3,1
2534,Rule_2534,Fraud detection rule for pattern 236,3563.01,2,1
2535,Rule_2535,Fraud detection rule for pattern 921,3483.03,4,1
2536,Rule_2536,Fraud detection rule for pattern 605,4277.53,2,1
2537,Rule_2537,Fraud detection rule for pattern 468,5761.27,2,1
2538,Rule_2538,Fraud detection rule for pattern 176,2281.84,3,1
2539,Rule_2539,Fraud detection rule for pattern 781,6434.81,1,1
2540,Rule_2540,Fraud detection rule for pattern 423,1348.11,1,1
2541,Rule_2541,Fraud detection rule for pattern 110,5042.44,4,1
2542,Rule_2542,Fraud detection rule for pattern 470,8064.68,5,1
2543,Rule_2543,Fraud detection rule for pattern 272,9675.55,5,1
2544,Rule_2544,Fraud detection rule for pattern 529,7840.37,5,1
2545,Rule_2545,Fraud detection rule for pattern 652,2104.46,5,1
2546,Rule_2546,Fraud detection rule for pattern 998,2105.89,1,1
2547,Rule_2547,Fraud detection rule for pattern 513,5065.09,5,1
2548,Rule_2548,Fraud detection rule for pattern 339,8015.27,4,1
2549,Rule_2549,Fraud detection rule for pattern 325,2005.32,1,1
2550,Rule_2550,Fraud detection rule for pattern 278,4707.04,4,1
2551,Rule_2551,Fraud detection rule for pattern 871,7399.62,1,1
2552,Rule_2552,Fraud detection rule for pattern 231,2808.96,5,1
2553,Rule_2553,Fraud detection rule for pattern 911,1275.43,2,1
2554,Rule_2554,Fraud detection rule for pattern 979,867.62,5,1
2555,Rule_2555,Fraud detection rule for pattern 354,9463.86,5,1
2556,Rule_2556,Fraud detection rule for pattern 635,5204.65,4,1
2557,Rule_2557,Fraud detection rule for pattern 416,6469.79,4,1
2558,Rule_2558,Fraud detection rule for pattern 433,4077.48,3,1
2559,Rule_2559,Fraud detection rule for pattern 368,9044.15,4,1
2560,Rule_2560,Fraud detection rule for pattern 76,7830.65,4,1
2561,Rule_2561,Fraud detection rule for pattern 276,1792.49,1,1
2562,Rule_2562,Fraud detection rule for pattern 389,3547.02,3,1
2563,Rule_2563,Fraud detection rule for pattern 694,8024.19,5,0
2564,Rule_2564,Fraud detection rule for pattern 822,3926.08,4,1
2565,Rule_2565,Fraud detection rule for pattern 349,4726.65,2,1
2566,Rule_2566,Fraud detection rule for pattern 783,9352.03,5,1
2567,Rule_2567,Fraud detection rule for pattern 867,3350.15,5,1
2568,Rule_2568,Fraud detection rule for pattern 964,3010.20,1,1
2569,Rule_2569,Fraud detection rule for pattern 891,7340.03,5,1
2570,Rule_2570,Fraud detection rule for pattern 438,3647.65,3,1
2571,Rule_2571,Fraud detection rule for pattern 141,6592.80,1,1
2572,Rule_2572,Fraud detection rule for pattern 332,6631.22,5,1
2573,Rule_2573,Fraud detection rule for pattern 385,4832.64,1,1
2574,Rule_2574,Fraud detection rule for pattern 619,3395.32,1,1
2575,Rule_2575,Fraud detection rule for pattern 855,9859.20,2,1
2576,Rule_2576,Fraud detection rule for pattern 930,1747.92,3,1
2577,Rule_2577,Fraud detection rule for pattern 855,9619.06,2,1
2578,Rule_2578,Fraud detection rule for pattern 279,4237.25,1,1
2579,Rule_2579,Fraud detection rule for pattern 878,1340.40,2,1
2580,Rule_2580,Fraud detection rule for pattern 873,3754.20,2,1
2581,Rule_2581,Fraud detection rule for pattern 807,1817.82,5,1
2582,Rule_2582,Fraud detection rule for pattern 743,9866.25,2,1
2583,Rule_2583,Fraud detection rule for pattern 373,8987.02,5,1
2584,Rule_2584,Fraud detection rule for pattern 253,4372.34,2,1
2585,Rule_2585,Fraud detection rule for pattern 48,8490.36,4,1
2586,Rule_2586,Fraud detection rule for pattern 594,6699.77,5,1
2587,Rule_2587,Fraud detection rule for pattern 628,6515.91,4,0
2588,Rule_2588,Fraud detection rule for pattern 269,787.30,4,1
2589,Rule_2589,Fraud detection rule for pattern 29,5712.36,3,1
2590,Rule_2590,Fraud detection rule for pattern 917,968.83,3,1
2591,Rule_2591,Fraud detection rule for pattern 283,2437.98,4,0
2592,Rule_2592,Fraud detection rule for pattern 743,6577.93,5,1
2593,Rule_2593,Fraud detection rule for pattern 668,1811.24,5,1
2594,Rule_2594,Fraud detection rule for pattern 680,1367.47,3,1
2595,Rule_2595,Fraud detection rule for pattern 821,9413.99,5,1
2596,Rule_2596,Fraud detection rule for pattern 740,8740.85,3,1
2597,Rule_2597,Fraud detection rule for pattern 711,4736.34,5,1
2598,Rule_2598,Fraud detection rule for pattern 211,6450.54,4,1
2599,Rule_2599,Fraud detection rule for pattern 11,1860.70,5,0
2600,Rule_2600,Fraud detection rule for pattern 183,1338.89,4,1
2601,Rule_2601,Fraud detection rule for pattern 114,8950.63,2,1
2602,Rule_2602,Fraud detection rule for pattern 23,5983.51,1,1
2603,Rule_2603,Fraud detection rule for pattern 61,601.95,5,1
2604,Rule_2604,Fraud detection rule for pattern 357,6512.22,3,1
2605,Rule_2605,Fraud detection rule for pattern 355,9086.59,4,1
2606,Rule_2606,Fraud detection rule for pattern 777,3501.32,1,1
2607,Rule_2607,Fraud detection rule for pattern 343,1908.67,1,1
2608,Rule_2608,Fraud detection rule for pattern 787,3957.08,4,1
2609,Rule_2609,Fraud detection rule for pattern 727,3005.04,2,1
2610,Rule_2610,Fraud detection rule for pattern 477,8389.38,5,0
2611,Rule_2611,Fraud detection rule for pattern 753,9932.59,1,1
2612,Rule_2612,Fraud detection rule for pattern 311,8538.49,3,0
2613,Rule_2613,Fraud detection rule for pattern 983,4545.86,3,1
2614,Rule_2614,Fraud detection rule for pattern 214,9461.02,5,1
2615,Rule_2615,Fraud detection rule for pattern 186,3184.09,1,1
2616,Rule_2616,Fraud detection rule for pattern 10,3920.36,3,1
2617,Rule_2617,Fraud detection rule for pattern 122,8671.84,3,1
2618,Rule_2618,Fraud detection rule for pattern 758,6315.40,5,1
2619,Rule_2619,Fraud detection rule for pattern 321,4548.24,4,1
2620,Rule_2620,Fraud detection rule for pattern 56,7516.37,1,1
2621,Rule_2621,Fraud detection rule for pattern 713,9952.37,1,0
2622,Rule_2622,Fraud detection rule for pattern 391,9629.99,3,1
2623,Rule_2623,Fraud detection rule for pattern 44,6740.14,1,1
2624,Rule_2624,Fraud detection rule for pattern 483,1694.37,1,1
2625,Rule_2625,Fraud detection rule for pattern 676,5306.92,3,1
2626,Rule_2626,Fraud detection rule for pattern 741,4714.79,4,1
2627,Rule_2627,Fraud detection rule for pattern 420,2979.46,2,1
2628,Rule_2628,Fraud detection rule for pattern 90,4965.04,1,1
2629,Rule_2629,Fraud detection rule for pattern 435,54.49,2,1
2630,Rule_2630,Fraud detection rule for pattern 608,6332.19,1,1
2631,Rule_2631,Fraud detection rule for pattern 195,2173.88,2,1
2632,Rule_2632,Fraud detection rule for pattern 596,8703.04,3,1
2633,Rule_2633,Fraud detection rule for pattern 920,9360.12,3,1
2634,Rule_2634,Fraud detection rule for pattern 395,7965.17,5,1
2635,Rule_2635,Fraud detection rule for pattern 142,7778.00,3,1
2636,Rule_2636,Fraud detection rule for pattern 867,3883.96,3,1
2637,Rule_2637,Fraud detection rule for pattern 317,203.12,3,1
2638,Rule_2638,Fraud detection rule for pattern 700,1427.59,4,1
2639,Rule_2639,Fraud detection rule for pattern 193,1958.77,1,1
2640,Rule_2640,Fraud detection rule for pattern 845,2123.85,5,1
2641,Rule_2641,Fraud detection rule for pattern 378,4438.89,4,1
2642,Rule_2642,Fraud detection rule for pattern 245,2705.52,3,1
2643,Rule_2643,Fraud detection rule for pattern 546,8975.22,2,1
2644,Rule_2644,Fraud detection rule for pattern 437,3793.30,5,1
2645,Rule_2645,Fraud detection rule for pattern 335,4308.19,2,0
2646,Rule_2646,Fraud detection rule for pattern 589,548.74,3,1
2647,Rule_2647,Fraud detection rule for pattern 308,5079.28,1,1
2648,Rule_2648,Fraud detection rule for pattern 483,2068.20,4,1
2649,Rule_2649,Fraud detection rule for pattern 415,1613.63,1,1
2650,Rule_2650,Fraud detection rule for pattern 589,4258.13,4,1
2651,Rule_2651,Fraud detection rule for pattern 511,5116.77,5,1
2652,Rule_2652,Fraud detection rule for pattern 237,4183.57,4,1
2653,Rule_2653,Fraud detection rule for pattern 789,2675.42,2,1
2654,Rule_2654,Fraud detection rule for pattern 470,808.05,2,1
2655,Rule_2655,Fraud detection rule for pattern 516,6538.97,5,1
2656,Rule_2656,Fraud detection rule for pattern 570,890.71,3,1
2657,Rule_2657,Fraud detection rule for pattern 43,515.43,5,1
2658,Rule_2658,Fraud detection rule for pattern 721,1753.80,3,1
2659,Rule_2659,Fraud detection rule for pattern 365,6202.74,5,1
2660,Rule_2660,Fraud detection rule for pattern 65,4967.97,3,1
2661,Rule_2661,Fraud detection rule for pattern 613,3002.17,3,1
2662,Rule_2662,Fraud detection rule for pattern 214,9957.11,1,1
2663,Rule_2663,Fraud detection rule for pattern 775,3258.99,2,1
2664,Rule_2664,Fraud detection rule for pattern 796,367.68,4,1
2665,Rule_2665,Fraud detection rule for pattern 413,8943.37,1,1
2666,Rule_2666,Fraud detection rule for pattern 600,6099.18,5,1
2667,Rule_2667,Fraud detection rule for pattern 231,3816.40,1,1
2668,Rule_2668,Fraud detection rule for pattern 856,1290.71,3,1
2669,Rule_2669,Fraud detection rule for pattern 767,6872.97,5,1
2670,Rule_2670,Fraud detection rule for pattern 905,4128.61,1,1
2671,Rule_2671,Fraud detection rule for pattern 699,6446.34,2,1
2672,Rule_2672,Fraud detection rule for pattern 222,348.49,2,1
2673,Rule_2673,Fraud detection rule for pattern 308,8798.62,3,1
2674,Rule_2674,Fraud detection rule for pattern 866,8504.48,2,1
2675,Rule_2675,Fraud detection rule for pattern 420,3945.58,1,1
2676,Rule_2676,Fraud detection rule for pattern 32,572.76,5,1
2677,Rule_2677,Fraud detection rule for pattern 462,9672.98,3,1
2678,Rule_2678,Fraud detection rule for pattern 955,8218.30,3,1
2679,Rule_2679,Fraud detection rule for pattern 594,3549.32,2,0
2680,Rule_2680,Fraud detection rule for pattern 105,2470.31,3,1
