alert_id,transaction_id,rule_id,risk_score,severity,created_at,resolved,analyst_id
2720,2379,5704,21,MEDIUM,2024-09-27 11:21:05.957,0,NULL
2721,6868,1940,25,LOW,2024-11-05 02:07:05.967,0,9696
2722,8300,4919,25,CRITICAL,2025-01-14 16:14:05.973,1,NULL
2723,3979,1847,4,HIGH,2025-08-29 20:50:05.983,1,NULL
2724,9021,8927,35,CRITICAL,2025-01-22 19:00:05.990,1,NULL
2725,6487,8894,62,LOW,2025-11-26 11:19:06.000,1,NULL
2726,5066,4343,96,LOW,2024-05-06 03:10:06.010,0,NULL
2727,8359,3495,51,LOW,2025-11-27 10:03:06.017,0,NULL
2728,1400,7835,35,HIGH,2024-08-27 04:01:06.030,0,2987
2729,803,6289,30,LOW,2025-08-14 19:16:06.037,0,NULL
2730,5402,5933,83,HIGH,2024-11-14 16:28:06.043,0,NULL
2731,5671,6073,43,MEDIUM,2025-08-15 05:35:06.053,0,NULL
2732,7380,275,20,LOW,2026-01-06 17:54:06.063,0,1745
2733,1345,726,31,CRITICAL,2025-03-29 01:59:06.073,0,NULL
2734,8586,7589,81,HIGH,2024-02-15 02:18:06.080,0,NULL
2735,3221,8094,2,LOW,2025-09-11 08:35:06.090,0,NULL
2736,7705,5691,19,LOW,2024-10-01 20:25:06.097,0,NULL
2737,5390,5235,94,CRITICAL,2025-03-01 00:43:06.103,0,NULL
2738,8200,5519,25,LOW,2024-08-17 04:39:06.110,0,NULL
2739,7958,3495,82,MEDIUM,2025-07-08 02:39:06.120,1,NULL
2740,9632,7677,8,HIGH,2025-11-17 15:06:06.127,0,NULL
2741,1856,2557,24,MEDIUM,2025-11-05 19:51:06.133,0,NULL
2742,2963,8472,95,MEDIUM,2025-05-31 09:28:06.140,1,NULL
2743,3404,916,89,CRITICAL,2024-10-10 18:26:06.150,0,NULL
2744,5543,658,68,LOW,2024-06-05 11:10:06.160,1,NULL
2745,4379,6103,66,LOW,2025-05-28 17:41:06.167,0,NULL
2746,8421,275,10,CRITICAL,2025-01-18 15:27:06.173,0,NULL
2747,6245,4001,10,HIGH,2025-01-26 05:37:06.183,0,NULL
2748,7276,2565,18,HIGH,2025-02-01 21:31:06.193,0,5097
2749,7764,1849,87,CRITICAL,2025-04-04 16:20:06.203,0,NULL
2750,6518,8881,80,MEDIUM,2025-08-02 15:17:06.210,0,NULL
2751,638,4517,82,MEDIUM,2025-06-12 02:10:06.217,1,NULL
2752,3824,5392,27,MEDIUM,2024-02-15 01:53:06.230,1,4
2753,6994,2127,60,CRITICAL,2024-11-01 12:34:06.237,0,NULL
2754,612,2020,64,CRITICAL,2025-01-03 03:11:06.247,1,NULL
2755,9349,7934,65,HIGH,2025-11-28 03:33:06.257,1,NULL
2756,1977,157,84,LOW,2025-06-23 20:53:06.267,0,NULL
2757,1954,5137,41,CRITICAL,2024-12-01 15:11:06.273,1,NULL
2758,6952,6201,86,MEDIUM,2025-11-13 19:20:06.283,1,NULL
2759,9969,6720,49,MEDIUM,2025-11-11 04:29:06.290,0,NULL
2760,3951,7823,74,CRITICAL,2024-09-01 19:02:06.300,0,NULL
2761,7498,465,90,MEDIUM,2025-10-22 21:02:06.310,0,NULL
2762,7212,780,23,CRITICAL,2025-03-04 10:54:06.320,1,3352
2763,8707,8965,47,LOW,2024-08-07 20:58:06.333,0,5419
2764,908,7368,23,LOW,2024-06-02 23:30:06.340,0,NULL
2765,5233,1184,94,CRITICAL,2025-08-19 05:50:06.347,0,NULL
2766,785,1717,36,LOW,2024-08-06 14:44:06.357,0,NULL
2767,4645,2946,38,LOW,2024-10-02 04:39:06.370,0,2894
2768,4400,2270,34,MEDIUM,2024-03-18 01:09:06.380,1,NULL
2769,5072,5257,0,MEDIUM,2026-02-04 14:05:06.390,0,NULL
2770,6733,2087,64,MEDIUM,2025-02-18 21:26:06.400,0,NULL
2771,840,351,15,CRITICAL,2024-07-03 07:57:06.410,0,NULL
2772,3808,1440,96,MEDIUM,2025-05-26 10:59:06.420,1,NULL
2773,8723,5758,32,LOW,2026-01-03 04:59:06.427,0,NULL
2774,5488,8906,76,CRITICAL,2024-05-28 00:24:06.437,0,NULL
2775,2086,3241,99,LOW,2025-11-10 21:17:06.443,1,NULL
2776,9553,5036,70,CRITICAL,2024-10-28 13:54:06.450,0,NULL
2777,7815,7808,82,MEDIUM,2024-05-21 12:23:06.460,1,NULL
2778,5505,4837,69,HIGH,2025-08-06 18:53:06.467,0,NULL
2779,181,7893,84,MEDIUM,2025-11-11 16:59:06.473,1,NULL
2780,4591,670,94,LOW,2024-06-18 05:08:06.480,0,NULL
2781,719,6468,53,MEDIUM,2024-04-20 11:49:06.493,0,3387
2782,3525,6833,1,LOW,2025-12-20 06:23:06.500,0,NULL
2783,965,8547,83,LOW,2024-09-24 06:55:06.510,0,NULL
2784,5261,8776,77,CRITICAL,2025-12-29 13:37:06.517,0,NULL
2785,5439,5169,79,LOW,2024-07-21 23:23:06.523,1,NULL
2786,7802,4595,37,HIGH,2024-10-04 15:03:06.530,0,NULL
2787,416,8372,76,HIGH,2024-07-25 07:00:06.540,0,NULL
2788,4259,5976,93,CRITICAL,2025-10-21 15:36:06.550,0,4909
2789,7385,406,87,CRITICAL,2024-06-30 03:24:06.553,0,NULL
2790,5178,2273,98,LOW,2024-03-24 00:34:06.563,0,NULL
2791,1725,4495,55,MEDIUM,2025-01-02 04:22:06.573,1,6245
2792,9391,4598,13,MEDIUM,2025-12-20 13:25:06.583,0,458
2793,1781,8239,54,CRITICAL,2025-12-21 19:25:06.593,1,NULL
2794,4676,251,76,MEDIUM,2025-04-26 09:46:06.600,0,NULL
2795,8407,2503,71,HIGH,2025-01-27 23:28:06.610,0,1909
2796,7864,5993,9,MEDIUM,2024-08-06 01:04:06.617,0,NULL
2797,6555,2465,29,CRITICAL,2025-06-28 13:19:06.627,0,3263
2798,9442,5075,11,MEDIUM,2025-02-26 12:46:06.633,0,NULL
2799,9250,8201,11,MEDIUM,2025-05-15 06:27:06.640,0,7047
2800,4168,1885,16,MEDIUM,2024-05-27 01:40:06.650,0,NULL
2801,585,7657,88,MEDIUM,2024-10-02 17:39:06.653,1,NULL
2802,9396,501,47,LOW,2025-08-31 15:57:06.660,1,NULL
2803,4772,497,65,MEDIUM,2025-10-03 08:01:06.670,0,NULL
2804,7074,6152,91,HIGH,2026-01-28 21:21:06.673,0,NULL
2805,4216,7385,14,MEDIUM,2024-04-09 13:35:06.683,1,2565
2806,339,6820,5,HIGH,2024-11-09 21:37:06.690,0,NULL
2807,1686,6047,72,CRITICAL,2024-05-28 20:50:06.700,0,4071
2808,5448,1272,56,CRITICAL,2025-11-19 06:52:06.707,0,NULL
2809,652,2970,91,LOW,2025-05-12 00:46:06.713,0,NULL
2810,4380,5993,38,LOW,2024-04-01 07:30:06.720,0,NULL
2811,2987,7422,99,HIGH,2024-11-19 01:11:06.730,0,9416
2812,4342,5500,75,HIGH,2024-07-27 13:08:06.737,0,NULL
2813,3705,8721,72,MEDIUM,2025-07-24 23:50:06.743,0,NULL
2814,8969,6149,93,LOW,2025-10-26 03:46:06.750,0,NULL
2815,7621,1722,17,LOW,2025-05-30 04:40:06.760,0,NULL
2816,8285,2758,28,HIGH,2025-04-05 15:53:06.767,1,NULL
2817,9132,8947,11,HIGH,2026-01-05 05:07:06.773,0,NULL
2818,8342,5352,85,MEDIUM,2025-12-14 07:48:06.780,0,NULL
2819,8071,144,100,CRITICAL,2024-08-10 14:49:06.790,0,NULL
2820,4795,2905,78,CRITICAL,2024-12-14 22:42:06.797,0,NULL
2821,5795,491,87,MEDIUM,2025-11-21 19:39:06.800,0,NULL
2822,5556,5830,40,CRITICAL,2025-09-29 23:39:06.810,1,9982
2823,4552,8023,27,CRITICAL,2025-09-11 23:37:06.820,1,705
2824,7328,4465,6,MEDIUM,2025-01-14 15:16:06.830,1,1912
2825,7174,6249,18,LOW,2025-06-22 23:07:06.840,0,NULL
2826,3450,3265,13,CRITICAL,2024-04-19 13:42:06.843,1,NULL
2827,5021,1864,27,HIGH,2024-03-29 08:45:06.850,1,NULL
2828,7907,7253,91,HIGH,2024-07-24 10:26:06.857,0,NULL
2829,499,3355,9,MEDIUM,2025-08-14 00:04:06.863,0,NULL
2830,4116,8532,59,CRITICAL,2024-12-01 04:24:06.870,0,NULL
2831,8594,4254,21,MEDIUM,2025-04-07 00:48:06.880,0,NULL
2832,3610,3764,99,LOW,2024-03-14 08:44:06.890,1,5585
2833,5668,1917,93,LOW,2024-08-05 04:31:06.893,0,NULL
2834,9360,3173,77,LOW,2024-10-19 16:06:06.903,0,NULL
2835,9048,5379,65,CRITICAL,2025-06-30 15:15:06.913,0,NULL
2836,7401,1327,27,CRITICAL,2025-11-21 07:46:06.923,1,4237
2837,7063,3266,23,MEDIUM,2024-02-14 16:41:06.933,0,NULL
2838,4733,3396,96,LOW,2025-07-02 16:39:06.943,0,NULL
2839,7123,3017,56,LOW,2024-08-19 18:44:06.953,1,8644
2840,6453,8562,96,HIGH,2025-07-09 06:51:06.960,0,NULL
2841,5249,4904,97,CRITICAL,2026-01-15 10:29:06.973,0,5947
2842,1676,7073,50,CRITICAL,2025-06-11 04:17:06.983,1,NULL
2843,369,7670,36,LOW,2024-05-11 18:51:06.990,1,NULL
2844,6855,8263,89,LOW,2025-11-08 17:01:07.000,1,NULL
2845,972,6440,13,CRITICAL,2025-09-04 04:54:07.010,0,NULL
2846,8100,6694,84,CRITICAL,2025-01-27 23:02:07.020,1,NULL
2847,3430,3263,82,LOW,2025-04-23 19:22:07.027,0,NULL
2848,6630,2956,96,HIGH,2025-04-11 23:57:07.033,1,NULL
2849,9267,6060,90,MEDIUM,2024-06-01 09:19:07.040,1,NULL
2850,1680,5739,18,LOW,2025-10-13 11:12:07.053,0,9570
2851,9850,420,79,MEDIUM,2026-01-20 08:22:07.060,1,NULL
2852,2069,8202,22,LOW,2024-04-13 04:13:07.070,0,NULL
2853,280,2657,67,HIGH,2025-11-11 04:03:07.080,0,2207
2854,1354,8199,64,LOW,2025-02-04 07:15:07.090,1,3330
2855,341,6856,5,MEDIUM,2024-11-09 10:25:07.100,1,NULL
2856,1911,2363,14,HIGH,2024-10-28 21:11:07.107,0,NULL
2857,1378,4154,27,CRITICAL,2025-06-11 02:35:07.117,0,2589
2858,9136,6433,76,MEDIUM,2025-11-11 22:50:07.130,0,8786
2859,4862,5549,59,CRITICAL,2025-06-29 08:43:07.140,0,NULL
2860,4389,8700,52,HIGH,2024-03-10 14:23:07.147,1,NULL
2861,4116,6911,8,MEDIUM,2024-05-16 23:20:07.153,0,NULL
2862,6670,876,61,CRITICAL,2025-06-15 17:07:07.160,0,NULL
2863,8337,6983,87,HIGH,2025-01-03 14:17:07.170,1,NULL
2864,491,5384,4,LOW,2025-06-21 21:06:07.177,0,NULL
2865,9159,7400,90,HIGH,2025-01-16 21:59:07.187,1,NULL
2866,1868,6952,73,CRITICAL,2025-03-07 16:40:07.197,1,6835
2867,4678,7309,80,MEDIUM,2024-12-07 08:14:07.203,0,NULL
2868,4539,657,37,LOW,2024-05-27 11:31:07.217,0,5558
2869,1388,4451,14,CRITICAL,2025-04-17 12:41:07.223,0,NULL
2870,3705,4838,70,MEDIUM,2024-08-15 19:51:07.230,1,NULL
2871,1949,8644,76,LOW,2024-11-28 14:56:07.240,1,7320
2872,1021,8431,0,HIGH,2024-08-01 00:25:07.247,1,NULL
2873,1309,633,43,LOW,2025-06-15 20:26:07.257,1,NULL
2874,1924,7806,22,LOW,2024-04-13 11:03:07.263,0,NULL
2875,1137,2887,17,HIGH,2025-05-29 00:42:07.273,0,NULL
2876,1173,6714,27,LOW,2025-01-28 02:44:07.287,0,1518
2877,9650,8521,29,CRITICAL,2024-04-23 11:21:07.293,0,NULL
2878,6359,5414,91,CRITICAL,2025-08-30 14:40:07.303,0,NULL
2879,3594,4936,68,LOW,2024-07-19 10:56:07.310,0,NULL
2880,6578,5448,65,CRITICAL,2025-02-11 22:56:07.320,0,NULL
2881,2502,6858,14,HIGH,2025-04-11 19:38:07.327,1,NULL
2882,9484,6489,40,HIGH,2024-06-20 16:19:07.337,0,NULL
2883,8494,2178,89,MEDIUM,2025-06-19 16:03:07.350,0,7928
2884,6113,631,78,HIGH,2025-07-01 01:20:07.357,1,NULL
2885,8282,2009,81,MEDIUM,2024-09-18 09:44:07.367,0,NULL
2886,7163,6496,20,MEDIUM,2025-02-16 13:13:07.373,0,NULL
2887,2118,320,33,MEDIUM,2024-05-10 23:41:07.383,0,NULL
2888,3897,6172,59,HIGH,2024-11-25 03:48:07.390,0,NULL
2889,6747,769,93,HIGH,2025-08-08 20:47:07.400,1,NULL
2890,3400,3547,77,HIGH,2025-08-05 10:05:07.410,0,4582
2891,8193,1338,65,LOW,2024-09-24 12:29:07.420,0,8745
2892,6434,3640,54,MEDIUM,2025-07-07 18:09:07.430,0,NULL
2893,2855,6254,97,HIGH,2025-10-19 23:29:07.440,1,7657
2894,4485,763,27,LOW,2024-08-23 07:11:07.450,0,NULL
2895,3046,5614,66,LOW,2025-12-03 09:05:07.460,0,3337
2896,3935,4374,15,HIGH,2024-07-02 21:31:07.470,0,NULL
2897,2409,4342,86,HIGH,2025-05-11 18:38:07.477,1,NULL
2898,1586,8235,44,LOW,2025-04-07 16:19:07.483,1,NULL
2899,3339,3495,45,LOW,2025-09-27 00:42:07.490,1,NULL
2900,807,4129,20,CRITICAL,2024-08-16 03:52:07.500,1,NULL
2901,7380,5756,85,HIGH,2025-03-04 04:17:07.510,0,NULL
2902,9493,8044,57,MEDIUM,2024-12-28 15:12:07.517,0,NULL
2903,7389,5164,11,HIGH,2025-04-14 19:24:07.523,1,NULL
2904,4825,8263,59,CRITICAL,2024-12-04 03:45:07.533,0,NULL
2905,9823,5663,35,MEDIUM,2024-11-14 08:54:07.540,1,NULL
2906,265,7566,58,LOW,2024-08-17 21:36:07.547,1,NULL
2907,4378,2880,59,MEDIUM,2025-02-10 19:45:07.557,0,NULL
2908,9249,4379,5,MEDIUM,2026-02-06 03:07:07.563,1,NULL
2909,2408,898,10,CRITICAL,2024-07-01 06:39:07.570,0,NULL
2910,3615,2714,93,MEDIUM,2025-12-09 19:53:07.583,1,NULL
2911,652,4656,30,CRITICAL,2024-12-31 01:05:07.597,0,4315
2912,8038,1539,38,MEDIUM,2024-07-02 01:33:07.607,0,NULL
2913,185,6163,48,LOW,2025-10-08 18:46:07.617,1,NULL
2914,7707,2964,40,LOW,2024-03-20 23:33:07.627,0,NULL
2915,6780,3790,75,HIGH,2025-12-02 13:27:07.637,0,NULL
2916,5105,875,5,LOW,2025-01-01 01:21:07.647,1,NULL
2917,5705,8768,61,LOW,2024-07-13 16:44:07.657,0,NULL
2918,874,2901,88,LOW,2025-02-02 01:44:07.667,1,NULL
2919,2399,6295,100,LOW,2025-04-25 16:18:07.677,1,5685
2920,178,2815,42,CRITICAL,2025-05-16 17:54:07.687,0,NULL
2921,7794,3637,93,HIGH,2024-04-10 10:08:07.693,1,NULL
2922,9855,60,54,HIGH,2025-08-08 03:47:07.703,0,NULL
2923,1591,2390,38,CRITICAL,2025-06-27 10:54:07.710,0,NULL
2924,9709,5976,17,HIGH,2024-02-22 00:56:07.717,0,NULL
2925,8039,2741,39,LOW,2024-09-15 00:38:07.727,0,NULL
2926,6037,2854,75,CRITICAL,2024-07-22 07:19:07.733,0,NULL
2927,3211,3386,84,LOW,2026-01-07 13:50:07.740,1,NULL
2928,546,5602,50,MEDIUM,2025-07-27 03:26:07.747,0,NULL
2929,3533,1152,47,LOW,2025-10-18 13:56:07.757,0,NULL
2930,8738,6930,91,CRITICAL,2025-09-24 22:28:07.767,1,8706
2931,1417,4028,79,CRITICAL,2025-08-05 12:54:07.773,0,NULL
2932,8321,138,22,HIGH,2025-01-17 23:16:07.783,1,NULL
2933,7783,5066,83,CRITICAL,2025-12-22 11:49:07.793,0,NULL
2934,5629,7465,33,LOW,2025-11-03 05:50:07.803,0,4205
2935,4265,8536,51,CRITICAL,2025-04-06 16:51:07.817,0,3278
2936,7510,1648,90,HIGH,2025-01-25 00:39:07.820,0,NULL
2937,8968,4791,30,LOW,2024-08-21 09:20:07.830,1,NULL
2938,5021,2430,67,LOW,2025-03-22 22:51:07.837,0,NULL
2939,9079,4418,73,MEDIUM,2025-07-28 23:21:07.840,1,NULL
2940,1483,6397,62,MEDIUM,2024-03-25 07:08:07.850,0,NULL
2941,7246,4660,17,HIGH,2025-09-14 09:06:07.853,0,NULL
2942,871,957,56,MEDIUM,2025-07-29 04:28:07.860,1,NULL
2943,6901,7270,19,HIGH,2025-11-24 03:27:07.867,0,NULL
2944,7065,1590,89,HIGH,2025-05-26 10:39:07.873,0,NULL
2945,3398,1705,48,HIGH,2025-10-20 11:57:07.880,1,NULL
2946,642,344,87,HIGH,2024-09-05 18:32:07.887,0,NULL
2947,7315,3379,10,HIGH,2024-03-25 20:50:07.893,0,NULL
2948,8955,8383,25,HIGH,2024-12-05 15:06:07.900,0,NULL
2949,5231,819,13,CRITICAL,2025-03-04 04:23:07.907,0,NULL
2950,6270,2227,63,MEDIUM,2024-05-03 07:34:07.917,0,6447
2951,1285,995,31,LOW,2024-03-16 14:24:07.923,0,NULL
2952,2111,3416,3,MEDIUM,2025-06-25 04:54:07.930,0,NULL
2953,4169,8352,30,MEDIUM,2024-09-04 06:42:07.937,0,NULL
2954,5447,1102,52,CRITICAL,2025-10-12 23:41:07.940,1,NULL
2955,6988,7065,57,MEDIUM,2024-11-09 08:24:07.950,0,NULL
2956,3414,1352,57,CRITICAL,2024-04-10 17:31:07.957,0,NULL
2957,4275,7815,44,LOW,2024-02-11 05:48:07.963,0,NULL
2958,3442,1067,30,MEDIUM,2025-12-26 12:46:07.970,0,NULL
2959,3140,6601,49,CRITICAL,2024-12-24 11:23:07.977,0,NULL
2960,8672,8278,1,MEDIUM,2024-11-01 11:53:07.983,0,NULL
2961,9912,5754,43,HIGH,2024-05-26 23:29:07.990,0,NULL
2962,1981,3231,45,MEDIUM,2026-01-12 09:30:07.997,0,NULL
2963,8138,2731,71,MEDIUM,2025-11-01 04:21:08.007,0,NULL
2964,1833,5609,99,LOW,2025-07-06 14:49:08.020,1,4593
2965,530,7575,44,HIGH,2024-03-23 06:08:08.023,0,NULL
2966,3715,8069,85,LOW,2025-07-21 07:42:08.030,0,NULL
2967,3396,1737,26,HIGH,2024-06-27 17:11:08.040,1,NULL
2968,3850,6461,5,LOW,2024-09-07 13:37:08.043,0,NULL
2969,3420,6308,81,LOW,2024-09-12 04:35:08.050,0,NULL
2970,5540,5079,8,CRITICAL,2024-05-23 17:06:08.057,1,NULL
2971,6512,8925,79,CRITICAL,2024-12-30 06:36:08.067,0,5355
2972,9138,3963,44,HIGH,2024-06-16 21:27:08.073,1,NULL
2973,5597,2583,65,MEDIUM,2025-04-04 05:05:08.080,1,NULL
2974,2622,8218,96,LOW,2026-02-07 15:34:08.087,0,NULL
2975,9585,8890,8,HIGH,2024-09-10 16:08:08.093,1,NULL
2976,2997,1170,93,LOW,2025-09-26 09:21:08.103,0,NULL
2977,2806,7669,76,MEDIUM,2024-12-30 10:57:08.110,0,NULL
2978,6679,7314,10,HIGH,2025-06-14 10:30:08.120,0,NULL
2979,8909,1325,57,CRITICAL,2024-10-10 05:27:08.137,0,6598
2980,5548,88,24,MEDIUM,2024-03-24 04:05:08.150,0,2673
2981,5930,1177,90,LOW,2024-04-21 19:06:08.157,1,NULL
2982,105,2181,57,MEDIUM,2024-07-21 05:49:08.167,1,1568
2983,6219,1439,81,HIGH,2024-09-14 12:32:08.177,0,NULL
2984,6585,7082,71,HIGH,2026-01-25 05:45:08.183,1,NULL
2985,7309,2251,83,MEDIUM,2025-08-05 00:18:08.190,0,NULL
2986,9188,7370,37,LOW,2025-01-21 11:21:08.200,0,NULL
2987,2950,4284,23,CRITICAL,2025-10-16 03:02:08.210,0,334
2988,623,8339,17,CRITICAL,2024-09-23 12:07:08.220,1,NULL
2989,2550,6451,32,HIGH,2025-09-08 04:54:08.233,0,5585
2990,7114,475,81,MEDIUM,2025-06-18 02:48:08.240,1,NULL
2991,6809,6281,98,HIGH,2025-08-13 22:06:08.250,0,NULL
2992,3687,8287,42,MEDIUM,2025-11-09 12:56:08.257,0,NULL
2993,1263,2801,85,MEDIUM,2025-11-16 18:49:08.263,0,NULL
2994,6629,4267,8,HIGH,2025-07-17 15:44:08.273,0,NULL
2995,9850,3198,84,MEDIUM,2024-09-15 04:46:08.280,1,NULL
2996,1283,136,50,CRITICAL,2025-08-31 06:11:08.293,1,1652
2997,5269,1308,14,HIGH,2025-07-18 19:26:08.303,0,NULL
2998,6050,2060,38,MEDIUM,2024-03-15 17:39:08.310,0,NULL
2999,4765,4763,61,CRITICAL,2025-06-22 12:07:08.320,0,NULL
3000,9536,2913,87,MEDIUM,2025-02-16 22:38:08.333,1,8033
3001,998,7605,22,MEDIUM,2024-07-31 09:12:08.340,0,NULL
3002,2973,2059,88,CRITICAL,2024-08-19 02:26:08.350,0,NULL
3003,8144,8251,84,MEDIUM,2025-08-31 18:09:08.357,1,NULL
3004,768,7232,10,HIGH,2025-08-17 17:23:08.370,0,9875
3005,816,3465,13,CRITICAL,2024-03-04 01:04:08.377,0,NULL
3006,1084,1612,68,CRITICAL,2024-09-17 10:09:08.390,0,7381
3007,1593,8886,75,HIGH,2024-02-17 04:38:08.400,1,NULL
3008,5072,7048,3,MEDIUM,2024-05-31 07:42:08.410,0,4870
3009,8999,2202,39,MEDIUM,2025-01-31 08:36:08.423,1,6857
3010,8696,2798,60,CRITICAL,2024-07-13 12:24:08.430,1,NULL
3011,4323,6322,64,MEDIUM,2025-06-26 04:11:08.443,1,1504
3012,8556,2491,100,CRITICAL,2024-12-20 13:17:08.450,1,NULL
3013,6897,1734,96,MEDIUM,2025-06-20 13:01:08.460,0,NULL
3014,3570,8852,51,MEDIUM,2025-07-19 00:35:08.467,0,NULL
3015,9075,3775,72,MEDIUM,2024-05-12 03:49:08.477,0,NULL
3016,4247,2395,36,HIGH,2024-11-30 03:30:08.483,0,NULL
3017,7097,3067,27,LOW,2025-07-07 12:10:08.497,0,5958
3018,2002,3405,35,MEDIUM,2025-08-29 15:37:08.507,1,6608
3019,7377,5998,0,MEDIUM,2024-06-28 22:42:08.520,0,5427
3020,9354,1109,69,HIGH,2025-07-10 06:59:08.527,0,NULL
3021,6295,7827,71,CRITICAL,2025-03-27 23:48:08.537,1,NULL
3022,9461,2967,36,CRITICAL,2024-11-06 20:33:08.543,0,NULL
3023,5749,4420,71,MEDIUM,2025-10-20 04:59:08.557,0,5639
3024,3257,3573,81,LOW,2026-01-07 16:38:08.570,1,2937
3025,6709,5560,26,LOW,2024-10-10 10:08:08.577,0,NULL
3026,488,6621,31,CRITICAL,2025-08-11 23:09:08.587,1,NULL
3027,4084,5528,17,HIGH,2024-10-18 07:58:08.597,1,NULL
3028,3528,4872,21,CRITICAL,2025-05-05 01:50:08.607,0,8943
3029,7868,5770,33,CRITICAL,2026-01-12 23:13:08.617,0,NULL
3030,817,3141,89,HIGH,2025-02-23 18:51:08.623,1,NULL
3031,7772,5022,20,LOW,2025-09-29 06:36:08.637,0,9238
3032,3646,2897,30,LOW,2024-10-10 06:55:08.643,0,NULL
3033,3185,2681,35,CRITICAL,2025-08-03 21:59:08.650,1,NULL
3034,543,7556,40,MEDIUM,2026-01-25 04:35:08.663,0,8423
3035,1439,2617,39,HIGH,2024-05-19 09:57:08.670,1,NULL
3036,9752,8762,55,LOW,2025-08-25 23:45:08.683,0,1839
3037,5183,8482,93,LOW,2025-07-19 01:23:08.690,0,NULL
3038,4111,3397,53,CRITICAL,2024-04-04 06:02:08.700,0,3790
3039,3974,8488,51,CRITICAL,2024-03-19 20:08:08.710,0,NULL
3040,7980,8709,45,CRITICAL,2024-08-12 03:20:08.720,1,9329
3041,6954,4345,8,MEDIUM,2025-10-29 03:46:08.727,0,NULL
3042,3533,2383,45,MEDIUM,2025-04-05 13:15:08.737,0,NULL
3043,1690,4448,19,CRITICAL,2026-02-01 05:24:08.747,0,3884
3044,6296,1335,48,MEDIUM,2024-04-25 05:44:08.753,0,NULL
3045,6411,541,99,CRITICAL,2025-06-25 15:49:08.767,0,8687
3046,6015,8154,25,CRITICAL,2024-09-24 07:39:08.773,0,NULL
3047,4941,4916,38,CRITICAL,2025-05-19 22:19:08.783,1,NULL
3048,2382,1326,12,HIGH,2025-01-10 11:13:08.790,0,NULL
3049,4574,1793,12,CRITICAL,2025-07-04 07:40:08.800,1,NULL
3050,17,3389,46,LOW,2024-07-22 10:43:08.810,0,NULL
3051,1399,5805,24,LOW,2025-09-27 07:49:08.823,0,4138
3052,476,5803,30,LOW,2025-03-23 13:31:08.833,0,NULL
3053,9424,7355,32,LOW,2024-06-25 11:17:08.847,1,3496
3054,5477,503,20,CRITICAL,2025-04-18 22:50:08.857,0,NULL
3055,6416,4654,95,LOW,2025-03-08 07:42:08.870,1,5548
3056,7095,1941,1,LOW,2024-08-09 07:30:08.880,0,NULL
3057,5526,2765,34,MEDIUM,2025-10-21 23:30:08.890,0,NULL
3058,4459,5639,3,MEDIUM,2024-08-24 19:58:08.903,1,4614
3059,1178,7,95,HIGH,2025-12-20 20:59:08.917,1,8056
3060,8984,8090,54,LOW,2024-08-27 19:26:08.927,0,NULL
3061,7334,1947,66,MEDIUM,2024-11-11 13:55:08.937,0,NULL
3062,1763,7077,67,LOW,2024-04-02 10:09:08.943,0,NULL
3063,6843,5665,29,HIGH,2025-05-19 19:22:08.953,0,NULL
3064,8345,6021,17,LOW,2025-01-07 12:52:08.960,0,NULL
3065,7279,801,12,HIGH,2024-03-20 04:21:08.970,1,NULL
3066,9570,1279,27,CRITICAL,2024-05-07 00:40:08.983,0,8536
3067,9394,6373,38,MEDIUM,2024-12-21 13:32:08.990,0,NULL
3068,9074,5974,11,MEDIUM,2024-04-17 11:34:09.007,0,4639
3069,3738,5680,30,HIGH,2024-12-17 07:33:09.013,0,NULL
3070,4871,1893,60,HIGH,2024-07-03 18:02:09.023,0,9199
3071,9853,3757,77,CRITICAL,2025-11-18 23:59:09.030,1,NULL
3072,8061,6069,88,LOW,2024-10-03 19:09:09.040,1,NULL
3073,5236,5039,54,CRITICAL,2025-06-04 13:14:09.047,1,NULL
3074,9122,6266,9,LOW,2025-07-01 11:56:09.057,0,5242
3075,5550,2218,28,CRITICAL,2024-12-09 22:25:09.063,1,NULL
3076,6248,1047,66,LOW,2026-01-20 04:44:09.070,0,NULL
3077,8109,8818,17,HIGH,2024-04-06 12:04:09.077,0,NULL
3078,154,3795,66,MEDIUM,2024-10-04 14:13:09.087,0,7158
3079,905,3258,94,LOW,2024-08-11 00:16:09.093,1,NULL
3080,6743,5731,24,MEDIUM,2025-03-03 16:13:09.100,1,NULL
3081,9538,6529,49,CRITICAL,2024-03-24 06:57:09.107,0,NULL
3082,5137,7876,77,LOW,2024-11-01 00:04:09.117,1,1037
3083,5146,953,66,LOW,2024-11-08 05:21:09.123,0,NULL
3084,4903,4721,85,LOW,2026-01-21 07:06:09.130,1,NULL
3085,2966,8495,59,LOW,2024-07-07 01:57:09.137,0,NULL
3086,5206,4593,62,HIGH,2024-08-09 18:35:09.143,0,NULL
3087,9795,330,59,CRITICAL,2025-06-23 00:27:09.150,0,NULL
3088,1306,853,27,MEDIUM,2024-07-17 13:39:09.157,0,NULL
3089,8752,7822,7,LOW,2024-03-31 01:06:09.167,0,3374
3090,5921,7937,44,HIGH,2025-05-06 20:31:09.177,0,4458
3091,9294,1820,78,HIGH,2025-12-13 15:06:09.187,0,5149
3092,4640,3180,30,LOW,2025-03-23 16:50:09.193,1,NULL
3093,1242,1475,21,LOW,2025-10-02 03:37:09.203,0,4380
