whitelist_id,user_id,merchant_id,reason
2511,NULL,2082,Trusted merchant: 2082
2512,NULL,74,Trusted merchant: 74
2513,6092,469,Trusted user 6092 and merchant 469
2514,3476,NULL,Trusted user: 3476
2515,5507,NULL,Trusted user: 5507
2516,209,4873,Trusted user 209 and merchant 4873
2517,9618,NULL,Trusted user: 9618
2518,3453,NULL,Trusted user: 3453
2519,NULL,3730,Trusted merchant: 3730
2520,4893,2358,Trusted user 4893 and merchant 2358
2521,NULL,1356,Trusted merchant: 1356
2522,2513,NULL,Trusted user: 2513
2523,9482,NULL,Trusted user: 9482
2524,NULL,2010,Trusted merchant: 2010
2525,NULL,570,Trusted merchant: 570
2526,3412,NULL,Trusted user: 3412
2527,3519,NULL,Trusted user: 3519
2528,NULL,1505,Trusted merchant: 1505
2529,9901,NULL,Trusted user: 9901
2530,7162,581,Trusted user 7162 and merchant 581
2531,NULL,108,Trusted merchant: 108
2532,6013,NULL,Trusted user: 6013
2533,NULL,1705,Trusted merchant: 1705
2534,4480,NULL,Trusted user: 4480
2535,3220,NULL,Trusted user: 3220
2536,NULL,21,Trusted merchant: 21
2537,1244,NULL,Trusted user: 1244
2538,1231,NULL,Trusted user: 1231
2539,5885,NULL,Trusted user: 5885
2540,NULL,3749,Trusted merchant: 3749
2541,NULL,4235,Trusted merchant: 4235
2542,9721,NULL,Trusted user: 9721
2543,3591,NULL,Trusted user: 3591
2544,NULL,2376,Trusted merchant: 2376
2545,8878,NULL,Trusted user: 8878
2546,3467,NULL,Trusted user: 3467
2547,1432,NULL,Trusted user: 1432
2548,2899,NULL,Trusted user: 2899
2549,1123,3865,Trusted user 1123 and merchant 3865
2550,NULL,4502,Trusted merchant: 4502
2551,3950,3006,Trusted user 3950 and merchant 3006
2552,5330,NULL,Trusted user: 5330
2553,5515,1611,Trusted user 5515 and merchant 1611
2554,1480,4482,Trusted user 1480 and merchant 4482
2555,6899,218,Trusted user 6899 and merchant 218
2556,NULL,508,Trusted merchant: 508
2557,7974,NULL,Trusted user: 7974
2558,NULL,2268,Trusted merchant: 2268
2559,4618,NULL,Trusted user: 4618
2560,6420,3867,Trusted user 6420 and merchant 3867
2561,5116,3638,Trusted user 5116 and merchant 3638
2562,8787,NULL,Trusted user: 8787
2563,NULL,4294,Trusted merchant: 4294
2564,1103,NULL,Trusted user: 1103
2565,6644,1584,Trusted user 6644 and merchant 1584
2566,6884,NULL,Trusted user: 6884
2567,NULL,3876,Trusted merchant: 3876
2568,7293,1344,Trusted user 7293 and merchant 1344
2569,7713,NULL,Trusted user: 7713
2570,9686,NULL,Trusted user: 9686
2571,5034,NULL,Trusted user: 5034
2572,5148,NULL,Trusted user: 5148
2573,4742,NULL,Trusted user: 4742
2574,3254,NULL,Trusted user: 3254
2575,NULL,4993,Trusted merchant: 4993
2576,NULL,2674,Trusted merchant: 2674
2577,9391,1710,Trusted user 9391 and merchant 1710
2578,2095,NULL,Trusted user: 2095
2579,NULL,908,Trusted merchant: 908
2580,6563,NULL,Trusted user: 6563
2581,9239,NULL,Trusted user: 9239
2582,NULL,1563,Trusted merchant: 1563
2583,6735,NULL,Trusted user: 6735
2584,5930,NULL,Trusted user: 5930
2585,9868,NULL,Trusted user: 9868
2586,3871,2197,Trusted user 3871 and merchant 2197
2587,2566,2397,Trusted user 2566 and merchant 2397
2588,6070,1865,Trusted user 6070 and merchant 1865
2589,4616,3180,Trusted user 4616 and merchant 3180
2590,566,NULL,Trusted user: 566
2591,NULL,1996,Trusted merchant: 1996
2592,NULL,3309,Trusted merchant: 3309
2593,3936,NULL,Trusted user: 3936
2594,NULL,752,Trusted merchant: 752
2595,9439,NULL,Trusted user: 9439
2596,6015,NULL,Trusted user: 6015
2597,2155,3934,Trusted user 2155 and merchant 3934
2598,5277,1588,Trusted user 5277 and merchant 1588
2599,NULL,677,Trusted merchant: 677
2600,5901,NULL,Trusted user: 5901
2601,8991,NULL,Trusted user: 8991
2602,9463,1791,Trusted user 9463 and merchant 1791
2603,NULL,1420,Trusted merchant: 1420
2604,5863,NULL,Trusted user: 5863
2605,NULL,492,Trusted merchant: 492
2606,4672,NULL,Trusted user: 4672
2607,4740,NULL,Trusted user: 4740
2608,1150,NULL,Trusted user: 1150
2609,7928,NULL,Trusted user: 7928
2610,NULL,3119,Trusted merchant: 3119
2611,6566,NULL,Trusted user: 6566
2612,8935,NULL,Trusted user: 8935
2613,9616,NULL,Trusted user: 9616
2614,NULL,508,Trusted merchant: 508
2615,1937,4574,Trusted user 1937 and merchant 4574
2616,4165,NULL,Trusted user: 4165
2617,4734,NULL,Trusted user: 4734
2618,2840,4556,Trusted user 2840 and merchant 4556
2619,6192,NULL,Trusted user: 6192
2620,NULL,4354,Trusted merchant: 4354
2621,5530,2828,Trusted user 5530 and merchant 2828
2622,8394,NULL,Trusted user: 8394
2623,2197,NULL,Trusted user: 2197
2624,NULL,755,Trusted merchant: 755
2625,4750,NULL,Trusted user: 4750
2626,NULL,1422,Trusted merchant: 1422
2627,475,NULL,Trusted user: 475
2628,5572,4351,Trusted user 5572 and merchant 4351
2629,NULL,312,Trusted merchant: 312
2630,8214,2845,Trusted user 8214 and merchant 2845
2631,6740,NULL,Trusted user: 6740
2632,6444,NULL,Trusted user: 6444
2633,NULL,4589,Trusted merchant: 4589
2634,9998,471,Trusted user 9998 and merchant 471
2635,NULL,4355,Trusted merchant: 4355
2636,NULL,1222,Trusted merchant: 1222
2637,NULL,4390,Trusted merchant: 4390
2638,6473,NULL,Trusted user: 6473
2639,2599,NULL,Trusted user: 2599
2640,5592,3122,Trusted user 5592 and merchant 3122
2641,NULL,4356,Trusted merchant: 4356
2642,9656,NULL,Trusted user: 9656
2643,99,NULL,Trusted user: 99
2644,NULL,3515,Trusted merchant: 3515
2645,8237,1695,Trusted user 8237 and merchant 1695
2646,NULL,1017,Trusted merchant: 1017
2647,7978,NULL,Trusted user: 7978
2648,NULL,2958,Trusted merchant: 2958
2649,9945,4523,Trusted user 9945 and merchant 4523
2650,6739,NULL,Trusted user: 6739
2651,5213,NULL,Trusted user: 5213
2652,6769,NULL,Trusted user: 6769
2653,NULL,1906,Trusted merchant: 1906
2654,1844,NULL,Trusted user: 1844
2655,NULL,2457,Trusted merchant: 2457
2656,1880,892,Trusted user 1880 and merchant 892
2657,NULL,986,Trusted merchant: 986
2658,7598,NULL,Trusted user: 7598
2659,NULL,883,Trusted merchant: 883
2660,5968,NULL,Trusted user: 5968
2661,989,NULL,Trusted user: 989
2662,NULL,1703,Trusted merchant: 1703
2663,4383,NULL,Trusted user: 4383
2664,NULL,525,Trusted merchant: 525
2665,3545,NULL,Trusted user: 3545
2666,767,NULL,Trusted user: 767
2667,424,NULL,Trusted user: 424
2668,8343,NULL,Trusted user: 8343
2669,2202,NULL,Trusted user: 2202
2670,NULL,2335,Trusted merchant: 2335
2671,8493,NULL,Trusted user: 8493
2672,NULL,4269,Trusted merchant: 4269
2673,NULL,4429,Trusted merchant: 4429
2674,4163,1322,Trusted user 4163 and merchant 1322
2675,4525,NULL,Trusted user: 4525
2676,1924,NULL,Trusted user: 1924
2677,NULL,2220,Trusted merchant: 2220
2678,1177,NULL,Trusted user: 1177
2679,9804,NULL,Trusted user: 9804
2680,NULL,4323,Trusted merchant: 4323
2681,5037,NULL,Trusted user: 5037
2682,2299,NULL,Trusted user: 2299
2683,3290,NULL,Trusted user: 3290
2684,3336,NULL,Trusted user: 3336
2685,3696,NULL,Trusted user: 3696
2686,4567,NULL,Trusted user: 4567
2687,NULL,1922,Trusted merchant: 1922
2688,NULL,1187,Trusted merchant: 1187
2689,6536,NULL,Trusted user: 6536
2690,8773,NULL,Trusted user: 8773
2691,5319,NULL,Trusted user: 5319
2692,NULL,2793,Trusted merchant: 2793
2693,7313,NULL,Trusted user: 7313
2694,8354,NULL,Trusted user: 8354
2695,461,NULL,Trusted user: 461
2696,924,NULL,Trusted user: 924
2697,5521,4584,Trusted user 5521 and merchant 4584
2698,NULL,2803,Trusted merchant: 2803
2699,8862,NULL,Trusted user: 8862
2700,NULL,4919,Trusted merchant: 4919
2701,9659,NULL,Trusted user: 9659
2702,1401,NULL,Trusted user: 1401
2703,8275,NULL,Trusted user: 8275
2704,3916,1306,Trusted user 3916 and merchant 1306
2705,NULL,2469,Trusted merchant: 2469
2706,4643,NULL,Trusted user: 4643
2707,3436,NULL,Trusted user: 3436
2708,3932,NULL,Trusted user: 3932
2709,NULL,3482,Trusted merchant: 3482
2710,8728,NULL,Trusted user: 8728
2711,NULL,3065,Trusted merchant: 3065
2712,90,NULL,Trusted user: 90
2713,7151,NULL,Trusted user: 7151
2714,8134,NULL,Trusted user: 8134
2715,3170,NULL,Trusted user: 3170
2716,5033,2796,Trusted user 5033 and merchant 2796
2717,6341,NULL,Trusted user: 6341
2718,NULL,657,Trusted merchant: 657
2719,2419,2088,Trusted user 2419 and merchant 2088
2720,3550,NULL,Trusted user: 3550
2721,NULL,2586,Trusted merchant: 2586
2722,4275,NULL,Trusted user: 4275
2723,2773,NULL,Trusted user: 2773
2724,1133,3259,Trusted user 1133 and merchant 3259
2725,3309,3360,Trusted user 3309 and merchant 3360
2726,3184,NULL,Trusted user: 3184
2727,7117,4988,Trusted user 7117 and merchant 4988
2728,NULL,1699,Trusted merchant: 1699
2729,58,4123,Trusted user 58 and merchant 4123
2730,NULL,1872,Trusted merchant: 1872
2731,8328,NULL,Trusted user: 8328
2732,NULL,3065,Trusted merchant: 3065
2733,8258,1077,Trusted user 8258 and merchant 1077
2734,1673,2181,Trusted user 1673 and merchant 2181
2735,569,NULL,Trusted user: 569
2736,4423,NULL,Trusted user: 4423
2737,8194,NULL,Trusted user: 8194
2738,NULL,3549,Trusted merchant: 3549
2739,5060,NULL,Trusted user: 5060
2740,NULL,3045,Trusted merchant: 3045
2741,7155,NULL,Trusted user: 7155
2742,3853,NULL,Trusted user: 3853
2743,3484,NULL,Trusted user: 3484
2744,9118,NULL,Trusted user: 9118
2745,6338,NULL,Trusted user: 6338
2746,4529,3667,Trusted user 4529 and merchant 3667
2747,290,NULL,Trusted user: 290
2748,6117,NULL,Trusted user: 6117
2749,1928,1333,Trusted user 1928 and merchant 1333
2750,NULL,441,Trusted merchant: 441
2751,1598,4435,Trusted user 1598 and merchant 4435
2752,8324,NULL,Trusted user: 8324
2753,1953,NULL,Trusted user: 1953
2754,NULL,3726,Trusted merchant: 3726
2755,7179,NULL,Trusted user: 7179
2756,2301,NULL,Trusted user: 2301
2757,8503,NULL,Trusted user: 8503
2758,2680,672,Trusted user 2680 and merchant 672
2759,4776,NULL,Trusted user: 4776
2760,2473,NULL,Trusted user: 2473
2761,7513,NULL,Trusted user: 7513
2762,NULL,725,Trusted merchant: 725
2763,2327,NULL,Trusted user: 2327
2764,3606,NULL,Trusted user: 3606
2765,9957,1209,Trusted user 9957 and merchant 1209
2766,NULL,4148,Trusted merchant: 4148
2767,4978,NULL,Trusted user: 4978
2768,NULL,2939,Trusted merchant: 2939
2769,8626,NULL,Trusted user: 8626
2770,9321,NULL,Trusted user: 9321
2771,1911,NULL,Trusted user: 1911
2772,NULL,4099,Trusted merchant: 4099
2773,NULL,1663,Trusted merchant: 1663
2774,3740,NULL,Trusted user: 3740
2775,9900,NULL,Trusted user: 9900
2776,2259,NULL,Trusted user: 2259
2777,4786,NULL,Trusted user: 4786
2778,7812,1927,Trusted user 7812 and merchant 1927
2779,9978,4602,Trusted user 9978 and merchant 4602
2780,NULL,322,Trusted merchant: 322
2781,NULL,3662,Trusted merchant: 3662
2782,3548,1502,Trusted user 3548 and merchant 1502
2783,6322,2486,Trusted user 6322 and merchant 2486
2784,6656,NULL,Trusted user: 6656
2785,3989,NULL,Trusted user: 3989
2786,4161,NULL,Trusted user: 4161
2787,4878,NULL,Trusted user: 4878
2788,NULL,3105,Trusted merchant: 3105
2789,6951,2309,Trusted user 6951 and merchant 2309
2790,6345,NULL,Trusted user: 6345
2791,3525,NULL,Trusted user: 3525
2792,8200,NULL,Trusted user: 8200
2793,2600,NULL,Trusted user: 2600
2794,8309,4344,Trusted user 8309 and merchant 4344
2795,675,NULL,Trusted user: 675
2796,NULL,4179,Trusted merchant: 4179
2797,5007,NULL,Trusted user: 5007
2798,8178,NULL,Trusted user: 8178
2799,NULL,3316,Trusted merchant: 3316
2800,NULL,2738,Trusted merchant: 2738
2801,2286,NULL,Trusted user: 2286
2802,5578,NULL,Trusted user: 5578
2803,3084,1020,Trusted user 3084 and merchant 1020
2804,NULL,3460,Trusted merchant: 3460
2805,NULL,3470,Trusted merchant: 3470
2806,6307,NULL,Trusted user: 6307
2807,6742,NULL,Trusted user: 6742
2808,1087,NULL,Trusted user: 1087
2809,1430,NULL,Trusted user: 1430
2810,NULL,2576,Trusted merchant: 2576
2811,NULL,2302,Trusted merchant: 2302
2812,9431,4109,Trusted user 9431 and merchant 4109
2813,6844,NULL,Trusted user: 6844
2814,8187,3632,Trusted user 8187 and merchant 3632
2815,2,NULL,Trusted user: 2
2816,8697,1044,Trusted user 8697 and merchant 1044
2817,9923,NULL,Trusted user: 9923
2818,8468,NULL,Trusted user: 8468
2819,NULL,4162,Trusted merchant: 4162
2820,4834,NULL,Trusted user: 4834
2821,NULL,1955,Trusted merchant: 1955
2822,720,4072,Trusted user 720 and merchant 4072
2823,2327,2278,Trusted user 2327 and merchant 2278
2824,2903,2327,Trusted user 2903 and merchant 2327
2825,8967,681,Trusted user 8967 and merchant 681
2826,4209,NULL,Trusted user: 4209
2827,NULL,3788,Trusted merchant: 3788
2828,2005,3050,Trusted user 2005 and merchant 3050
2829,4679,433,Trusted user 4679 and merchant 433
2830,3962,4921,Trusted user 3962 and merchant 4921
2831,7432,3438,Trusted user 7432 and merchant 3438
2832,7252,NULL,Trusted user: 7252
2833,9569,2632,Trusted user 9569 and merchant 2632
2834,NULL,4304,Trusted merchant: 4304
2835,NULL,3551,Trusted merchant: 3551
2836,NULL,354,Trusted merchant: 354
2837,NULL,3517,Trusted merchant: 3517
2838,8538,NULL,Trusted user: 8538
2839,NULL,983,Trusted merchant: 983
2840,NULL,1535,Trusted merchant: 1535
2841,4043,NULL,Trusted user: 4043
2842,2979,667,Trusted user 2979 and merchant 667
2843,9719,NULL,Trusted user: 9719
2844,7329,1323,Trusted user 7329 and merchant 1323
2845,3727,NULL,Trusted user: 3727
2846,7224,NULL,Trusted user: 7224
2847,7132,NULL,Trusted user: 7132
2848,3836,NULL,Trusted user: 3836
2849,3106,1870,Trusted user 3106 and merchant 1870
2850,413,4879,Trusted user 413 and merchant 4879
2851,6832,4984,Trusted user 6832 and merchant 4984
2852,NULL,4310,Trusted merchant: 4310
2853,9644,NULL,Trusted user: 9644
2854,8304,NULL,Trusted user: 8304
2855,NULL,3091,Trusted merchant: 3091
2856,7595,1638,Trusted user 7595 and merchant 1638
2857,1879,NULL,Trusted user: 1879
2858,NULL,2150,Trusted merchant: 2150
2859,3552,3017,Trusted user 3552 and merchant 3017
2860,6342,NULL,Trusted user: 6342
2861,NULL,1053,Trusted merchant: 1053
2862,7123,NULL,Trusted user: 7123
2863,5726,3912,Trusted user 5726 and merchant 3912
2864,4822,NULL,Trusted user: 4822
2865,3975,NULL,Trusted user: 3975
2866,3714,NULL,Trusted user: 3714
2867,7224,1194,Trusted user 7224 and merchant 1194
2868,338,NULL,Trusted user: 338
2869,3548,NULL,Trusted user: 3548
2870,114,NULL,Trusted user: 114
2871,6466,NULL,Trusted user: 6466
2872,9218,3661,Trusted user 9218 and merchant 3661
2873,9172,NULL,Trusted user: 9172
2874,NULL,96,Trusted merchant: 96
2875,NULL,4498,Trusted merchant: 4498
2876,7813,NULL,Trusted user: 7813
2877,5764,NULL,Trusted user: 5764
2878,1086,4325,Trusted user 1086 and merchant 4325
2879,4877,NULL,Trusted user: 4877
2880,NULL,2666,Trusted merchant: 2666
2881,2324,NULL,Trusted user: 2324
2882,NULL,849,Trusted merchant: 849
2883,NULL,514,Trusted merchant: 514
2884,6189,2051,Trusted user 6189 and merchant 2051
2885,3698,NULL,Trusted user: 3698
2886,7284,NULL,Trusted user: 7284
2887,374,NULL,Trusted user: 374
2888,1853,4642,Trusted user 1853 and merchant 4642
2889,5685,650,Trusted user 5685 and merchant 650
2890,3944,4510,Trusted user 3944 and merchant 4510
2891,6154,NULL,Trusted user: 6154
2892,NULL,3687,Trusted merchant: 3687
2893,1863,NULL,Trusted user: 1863
2894,NULL,4394,Trusted merchant: 4394
2895,NULL,3014,Trusted merchant: 3014
2896,1838,NULL,Trusted user: 1838
2897,NULL,1443,Trusted merchant: 1443
2898,NULL,2435,Trusted merchant: 2435
2899,NULL,2477,Trusted merchant: 2477
2900,NULL,3269,Trusted merchant: 3269
2901,7025,1442,Trusted user 7025 and merchant 1442
2902,1600,NULL,Trusted user: 1600
2903,NULL,3111,Trusted merchant: 3111
2904,3077,NULL,Trusted user: 3077
2905,7719,2885,Trusted user 7719 and merchant 2885
2906,4394,3575,Trusted user 4394 and merchant 3575
2907,9781,NULL,Trusted user: 9781
2908,NULL,2378,Trusted merchant: 2378
2909,7114,2963,Trusted user 7114 and merchant 2963
2910,NULL,2939,Trusted merchant: 2939
2911,NULL,4497,Trusted merchant: 4497
2912,3067,139,Trusted user 3067 and merchant 139
2913,2459,NULL,Trusted user: 2459
2914,NULL,1014,Trusted merchant: 1014
2915,4221,NULL,Trusted user: 4221
2916,4376,1565,Trusted user 4376 and merchant 1565
2917,4299,NULL,Trusted user: 4299
2918,851,3833,Trusted user 851 and merchant 3833
2919,9180,NULL,Trusted user: 9180
2920,2261,4744,Trusted user 2261 and merchant 4744
2921,NULL,3049,Trusted merchant: 3049
2922,NULL,649,Trusted merchant: 649
2923,1890,2478,Trusted user 1890 and merchant 2478
2924,NULL,790,Trusted merchant: 790
2925,2236,NULL,Trusted user: 2236
2926,3559,1788,Trusted user 3559 and merchant 1788
2927,NULL,588,Trusted merchant: 588
2928,2329,2006,Trusted user 2329 and merchant 2006
2929,1733,3951,Trusted user 1733 and merchant 3951
2930,6152,1134,Trusted user 6152 and merchant 1134
2931,5069,NULL,Trusted user: 5069
2932,8217,4776,Trusted user 8217 and merchant 4776
2933,5287,NULL,Trusted user: 5287
2934,6213,NULL,Trusted user: 6213
2935,8236,3977,Trusted user 8236 and merchant 3977
2936,8205,NULL,Trusted user: 8205
2937,8787,NULL,Trusted user: 8787
2938,6716,1432,Trusted user 6716 and merchant 1432
2939,480,1612,Trusted user 480 and merchant 1612
2940,NULL,2596,Trusted merchant: 2596
2941,NULL,4905,Trusted merchant: 4905
2942,6111,NULL,Trusted user: 6111
2943,2707,NULL,Trusted user: 2707
2944,2950,NULL,Trusted user: 2950
2945,6641,NULL,Trusted user: 6641
2946,3216,NULL,Trusted user: 3216
2947,3269,NULL,Trusted user: 3269
2948,4686,NULL,Trusted user: 4686
2949,NULL,4527,Trusted merchant: 4527
2950,NULL,2536,Trusted merchant: 2536
2951,1185,3614,Trusted user 1185 and merchant 3614
2952,2835,NULL,Trusted user: 2835
2953,5847,NULL,Trusted user: 5847
2954,NULL,373,Trusted merchant: 373
2955,NULL,3194,Trusted merchant: 3194
2956,NULL,2962,Trusted merchant: 2962
2957,4802,NULL,Trusted user: 4802
2958,NULL,3138,Trusted merchant: 3138
2959,7727,NULL,Trusted user: 7727
2960,NULL,831,Trusted merchant: 831
2961,7124,NULL,Trusted user: 7124
2962,5331,4810,Trusted user 5331 and merchant 4810
2963,9787,NULL,Trusted user: 9787
2964,4903,NULL,Trusted user: 4903
2965,625,NULL,Trusted user: 625
2966,NULL,4252,Trusted merchant: 4252
2967,6640,3503,Trusted user 6640 and merchant 3503
2968,1628,NULL,Trusted user: 1628
2969,7270,NULL,Trusted user: 7270
2970,6141,NULL,Trusted user: 6141
2971,1024,NULL,Trusted user: 1024
2972,NULL,800,Trusted merchant: 800
2973,7796,NULL,Trusted user: 7796
2974,NULL,1326,Trusted merchant: 1326
2975,3194,NULL,Trusted user: 3194
2976,5643,4101,Trusted user 5643 and merchant 4101
2977,2399,NULL,Trusted user: 2399
2978,7430,4261,Trusted user 7430 and merchant 4261
2979,8994,947,Trusted user 8994 and merchant 947
2980,8547,NULL,Trusted user: 8547
2981,NULL,394,Trusted merchant: 394
2982,NULL,4919,Trusted merchant: 4919
2983,NULL,1896,Trusted merchant: 1896
2984,NULL,3584,Trusted merchant: 3584
2985,306,4670,Trusted user 306 and merchant 4670
2986,5465,NULL,Trusted user: 5465
2987,6879,NULL,Trusted user: 6879
2988,2258,NULL,Trusted user: 2258
2989,6640,89,Trusted user 6640 and merchant 89
2990,NULL,485,Trusted merchant: 485
2991,6616,NULL,Trusted user: 6616
2992,NULL,4824,Trusted merchant: 4824
2993,NULL,2046,Trusted merchant: 2046
2994,7280,15,Trusted user 7280 and merchant 15
2995,8299,NULL,Trusted user: 8299
2996,NULL,4762,Trusted merchant: 4762
2997,NULL,2367,Trusted merchant: 2367
2998,1425,NULL,Trusted user: 1425
2999,429,NULL,Trusted user: 429
3000,NULL,1533,Trusted merchant: 1533
3001,3037,NULL,Trusted user: 3037
3002,NULL,2821,Trusted merchant: 2821
3003,5433,883,Trusted user 5433 and merchant 883
3004,NULL,1838,Trusted merchant: 1838
3005,NULL,1758,Trusted merchant: 1758
3006,7662,3768,Trusted user 7662 and merchant 3768
3007,5766,3200,Trusted user 5766 and merchant 3200
3008,7048,NULL,Trusted user: 7048
3009,458,NULL,Trusted user: 458
3010,NULL,4843,Trusted merchant: 4843
3011,8848,NULL,Trusted user: 8848
3012,3841,NULL,Trusted user: 3841
3013,7252,NULL,Trusted user: 7252
3014,2817,NULL,Trusted user: 2817
3015,6261,NULL,Trusted user: 6261
3016,7118,NULL,Trusted user: 7118
3017,NULL,3382,Trusted merchant: 3382
3018,NULL,345,Trusted merchant: 345
3019,9022,1020,Trusted user 9022 and merchant 1020
3020,1814,NULL,Trusted user: 1814
3021,3067,NULL,Trusted user: 3067
3022,4164,NULL,Trusted user: 4164
3023,NULL,1287,Trusted merchant: 1287
3024,9329,NULL,Trusted user: 9329
3025,9523,NULL,Trusted user: 9523
3026,8898,NULL,Trusted user: 8898
3027,NULL,4723,Trusted merchant: 4723
3028,612,773,Trusted user 612 and merchant 773
3029,NULL,2874,Trusted merchant: 2874
3030,1298,NULL,Trusted user: 1298
3031,7701,NULL,Trusted user: 7701
3032,517,NULL,Trusted user: 517
3033,9830,NULL,Trusted user: 9830
3034,NULL,1563,Trusted merchant: 1563
3035,8936,NULL,Trusted user: 8936
