device_id,user_id,device_fingerprint,os,browser,first_seen,last_seen,trusted
1031,1541,DEV-2062000206-1031,macOS,Edge,2024-11-29 18:51:46.033,2024-12-04 18:51:46.033,1
1032,7865,DEV-834294860-1032,Windows 11,Firefox,2024-04-02 18:51:46.040,2024-04-11 18:51:46.040,1
1033,5665,DEV-743392242-1033,iOS,Firefox,2025-09-05 18:51:46.043,2025-09-24 18:51:46.043,1
1034,8467,DEV-622881452-1034,Windows 10,Firefox,2024-04-03 18:51:46.050,2024-04-24 18:51:46.050,0
1035,6884,DEV-119762220-1035,iOS,Firefox,2024-04-17 18:51:46.050,2024-05-09 18:51:46.050,1
1036,7157,DEV-537143562-1036,macOS,Edge,2025-03-09 18:51:46.057,2025-04-05 18:51:46.057,1
1037,7502,DEV-472839666-1037,Android,Safari,2025-05-16 18:51:46.060,2025-05-19 18:51:46.060,0
1038,3487,DEV-477422759-1038,macOS,Firefox,2024-06-06 18:51:46.063,2024-07-03 18:51:46.063,1
1039,2811,DEV-157774451-1039,Android,Firefox,2025-02-25 18:51:46.067,2025-03-04 18:51:46.067,1
1040,6086,DEV-1468015228-1040,Android,Chrome,2024-08-11 18:51:46.073,2024-08-31 18:51:46.073,1
1041,5750,DEV-1866059266-1041,Linux,Chrome,2024-11-30 18:51:46.077,2024-12-06 18:51:46.077,1
1042,8722,DEV-1869243486-1042,Linux,Edge,2025-01-10 18:51:46.083,2025-01-12 18:51:46.083,1
1043,5128,DEV-2071934859-1043,macOS,Edge,2024-12-31 18:51:46.087,2025-01-14 18:51:46.087,1
1044,3927,DEV-1959727868-1044,Linux,Safari,2025-12-08 18:51:46.093,2025-12-24 18:51:46.093,1
1045,325,DEV-327950023-1045,iOS,Chrome,2025-04-11 18:51:46.097,2025-04-12 18:51:46.097,1
1046,7355,DEV-1266135049-1046,Windows 10,Opera,2025-07-31 18:51:46.100,2025-08-04 18:51:46.100,1
1047,2587,DEV-904387588-1047,iOS,Edge,2025-10-12 18:51:46.107,2025-10-15 18:51:46.107,1
1048,7811,DEV-1355551594-1048,Android,Opera,2025-04-26 18:51:46.110,2025-05-20 18:51:46.110,1
1049,211,DEV-1847464555-1049,macOS,Firefox,2024-06-16 18:51:46.113,2024-07-15 18:51:46.113,1
1050,6654,DEV-1560903374-1050,Windows 10,Firefox,2025-02-13 18:51:46.117,2025-03-04 18:51:46.117,0
1051,809,DEV-1036575100-1051,Android,Edge,2024-05-30 18:51:46.120,2024-05-31 18:51:46.120,1
1052,2536,DEV-2018411052-1052,macOS,Opera,2024-10-01 18:51:46.123,2024-10-25 18:51:46.123,0
1053,3107,DEV-2003961256-1053,Windows 11,Safari,2025-11-24 18:51:46.127,2025-12-03 18:51:46.127,1
1054,6959,DEV-1589796962-1054,iOS,Chrome,2025-08-18 18:51:46.130,2025-08-25 18:51:46.130,1
1055,9943,DEV-1898156478-1055,macOS,Opera,2025-10-23 18:51:46.133,2025-11-16 18:51:46.133,1
1056,7077,DEV-139160001-1056,Linux,Opera,2025-01-12 18:51:46.137,2025-01-15 18:51:46.137,1
1057,4433,DEV-1319591138-1057,iOS,Edge,2024-06-15 18:51:46.140,2024-06-19 18:51:46.140,1
1058,3576,DEV-1608368895-1058,iOS,Chrome,2025-05-18 18:51:46.143,2025-06-01 18:51:46.143,1
1059,5708,DEV-339181206-1059,Windows 11,Firefox,2025-07-03 18:51:46.147,2025-07-05 18:51:46.147,1
1060,723,DEV-1524851549-1060,iOS,Chrome,2025-05-04 18:51:46.150,2025-05-19 18:51:46.150,1
1061,3927,DEV-1151912759-1061,macOS,Safari,2025-05-07 18:51:46.153,2025-05-09 18:51:46.153,1
1062,7106,DEV-1093243104-1062,iOS,Firefox,2025-08-21 18:51:46.160,2025-08-28 18:51:46.160,1
1063,3372,DEV-14400180-1063,Windows 11,Chrome,2025-03-06 18:51:46.163,2025-03-13 18:51:46.163,1
1064,1614,DEV-274026876-1064,Windows 11,Safari,2026-01-11 18:51:46.167,2026-01-16 18:51:46.167,1
1065,9455,DEV-1577960479-1065,Windows 11,Edge,2025-04-02 18:51:46.173,2025-04-14 18:51:46.173,0
1066,8354,DEV-1671856299-1066,Windows 10,Opera,2024-12-26 18:51:46.177,2024-12-29 18:51:46.177,0
1067,4438,DEV-119247757-1067,Windows 10,Chrome,2025-07-31 18:51:46.180,2025-08-15 18:51:46.180,1
1068,6303,DEV-1167434236-1068,iOS,Firefox,2025-08-06 18:51:46.183,2025-08-11 18:51:46.183,1
1069,7225,DEV-1117655999-1069,Windows 11,Opera,2024-03-09 18:51:46.190,2024-03-26 18:51:46.190,0
1070,4160,DEV-207172310-1070,Android,Opera,2025-11-12 18:51:46.197,2025-12-09 18:51:46.197,1
1071,4294,DEV-1173681063-1071,Android,Firefox,2025-12-24 18:51:46.200,2026-01-21 18:51:46.200,1
1072,9316,DEV-1601879298-1072,macOS,Chrome,2024-07-20 18:51:46.207,2024-08-17 18:51:46.207,0
1073,2202,DEV-1163274350-1073,Android,Safari,2024-11-14 18:51:46.213,2024-11-27 18:51:46.213,0
1074,8721,DEV-811579258-1074,iOS,Opera,2025-09-06 18:51:46.220,2025-09-25 18:51:46.220,1
1075,1955,DEV-1937857771-1075,Windows 11,Opera,2025-08-13 18:51:46.223,2025-09-09 18:51:46.223,1
1076,2928,DEV-869130556-1076,Android,Firefox,2025-06-10 18:51:46.230,2025-06-29 18:51:46.230,0
1077,4136,DEV-2056338056-1077,Linux,Safari,2025-05-11 18:51:46.237,2025-05-29 18:51:46.237,1
1078,2138,DEV-435113410-1078,Windows 10,Safari,2025-09-26 18:51:46.243,2025-09-27 18:51:46.243,0
1079,128,DEV-232395201-1079,Windows 10,Edge,2024-12-18 18:51:46.250,2025-01-03 18:51:46.250,0
1080,5463,DEV-633171298-1080,Android,Chrome,2024-02-16 18:51:46.253,2024-02-21 18:51:46.253,1
1081,3044,DEV-508497603-1081,iOS,Safari,2025-03-20 18:51:46.257,2025-03-20 18:51:46.257,0
1082,9703,DEV-1703289572-1082,Android,Opera,2024-04-10 18:51:46.263,2024-05-05 18:51:46.263,1
1083,8948,DEV-234691012-1083,Android,Opera,2025-05-21 18:51:46.270,2025-06-04 18:51:46.270,1
1084,4175,DEV-225716405-1084,iOS,Firefox,2025-07-17 18:51:46.273,2025-08-03 18:51:46.273,1
1085,1675,DEV-2020204585-1085,iOS,Firefox,2024-06-06 18:51:46.280,2024-06-14 18:51:46.280,0
1086,1965,DEV-384558746-1086,macOS,Edge,2025-09-08 18:51:46.283,2025-09-17 18:51:46.283,0
1087,5641,DEV-1144210990-1087,Windows 10,Edge,2025-07-26 18:51:46.290,2025-08-02 18:51:46.290,0
1088,1444,DEV-133123086-1088,Android,Safari,2024-08-15 18:51:46.297,2024-08-25 18:51:46.297,1
1089,8396,DEV-427318913-1089,Android,Edge,2025-08-25 18:51:46.300,2025-08-28 18:51:46.300,0
1090,111,DEV-526748556-1090,iOS,Chrome,2024-05-15 18:51:46.307,2024-06-11 18:51:46.307,0
1091,7657,DEV-460483469-1091,Windows 10,Firefox,2025-03-22 18:51:46.313,2025-04-15 18:51:46.313,1
1092,719,DEV-1646359427-1092,Android,Chrome,2026-02-08 18:51:46.320,2026-02-08 18:51:46.320,0
1093,9883,DEV-2127220893-1093,iOS,Edge,2024-06-01 18:51:46.327,2024-06-04 18:51:46.327,0
1094,7786,DEV-39225025-1094,Android,Edge,2025-03-14 18:51:46.333,2025-04-04 18:51:46.333,0
1095,2356,DEV-17787043-1095,Windows 11,Opera,2024-05-28 18:51:46.340,2024-06-23 18:51:46.340,1
1096,2448,DEV-795103965-1096,Android,Opera,2025-03-18 18:51:46.347,2025-04-11 18:51:46.347,0
1097,9103,DEV-1010781626-1097,Linux,Safari,2024-06-02 18:51:46.353,2024-06-28 18:51:46.353,0
1098,1975,DEV-1281804854-1098,macOS,Chrome,2025-01-13 18:51:46.360,2025-01-21 18:51:46.360,1
1099,83,DEV-1101605581-1099,Linux,Safari,2024-05-17 18:51:46.367,2024-06-08 18:51:46.367,1
1100,1226,DEV-136842608-1100,Windows 11,Opera,2024-12-26 18:51:46.370,2025-01-23 18:51:46.370,1
1101,2019,DEV-1293247843-1101,Android,Firefox,2025-03-22 18:51:46.377,2025-04-02 18:51:46.377,0
1102,1922,DEV-2060477801-1102,Android,Edge,2025-10-19 18:51:46.383,2025-11-15 18:51:46.383,0
1103,978,DEV-872329686-1103,Linux,Chrome,2025-04-07 18:51:46.390,2025-04-08 18:51:46.390,0
1104,613,DEV-2123544576-1104,Android,Firefox,2026-01-14 18:51:46.397,2026-01-16 18:51:46.397,1
1105,2567,DEV-382400234-1105,macOS,Safari,2024-12-03 18:51:46.400,2024-12-26 18:51:46.400,1
1106,4575,DEV-1825809545-1106,Android,Opera,2024-11-30 18:51:46.407,2024-12-23 18:51:46.407,1
1107,547,DEV-483285191-1107,iOS,Firefox,2025-05-26 18:51:46.410,2025-05-27 18:51:46.410,1
1108,3161,DEV-600362373-1108,Windows 11,Firefox,2024-09-14 18:51:46.413,2024-09-21 18:51:46.413,1
1109,8260,DEV-661768192-1109,Linux,Edge,2024-11-21 18:51:46.420,2024-11-29 18:51:46.420,1
1110,2546,DEV-1085587163-1110,Linux,Safari,2024-04-02 18:51:46.423,2024-04-29 18:51:46.423,1
1111,4098,DEV-1164391423-1111,macOS,Opera,2026-01-06 18:51:46.430,2026-01-28 18:51:46.430,1
1112,4326,DEV-2140821035-1112,Linux,Edge,2024-09-05 18:51:46.437,2024-09-12 18:51:46.437,0
1113,8996,DEV-1014190032-1113,Windows 10,Opera,2025-08-21 18:51:46.440,2025-09-05 18:51:46.440,1
1114,7843,DEV-1438270349-1114,macOS,Safari,2025-07-03 18:51:46.443,2025-07-27 18:51:46.443,0
1115,216,DEV-91249006-1115,Android,Firefox,2024-09-27 18:51:46.447,2024-10-22 18:51:46.447,1
1116,9759,DEV-271021829-1116,Windows 11,Edge,2024-06-02 18:51:46.450,2024-06-09 18:51:46.450,1
1117,4613,DEV-1545912802-1117,macOS,Opera,2025-06-27 18:51:46.457,2025-07-06 18:51:46.457,0
1118,1881,DEV-595042571-1118,Android,Safari,2024-04-26 18:51:46.460,2024-05-22 18:51:46.460,1
1119,1474,DEV-1416011443-1119,Windows 10,Safari,2025-03-22 18:51:46.463,2025-03-25 18:51:46.463,0
1120,2582,DEV-53440892-1120,macOS,Chrome,2024-05-21 18:51:46.470,2024-06-01 18:51:46.470,1
1121,6103,DEV-203689405-1121,iOS,Firefox,2025-03-04 18:51:46.473,2025-03-31 18:51:46.473,1
1122,8067,DEV-1688751226-1122,Android,Firefox,2024-05-12 18:51:46.480,2024-05-16 18:51:46.480,0
1123,6459,DEV-1431630146-1123,Windows 11,Safari,2024-06-22 18:51:46.487,2024-06-25 18:51:46.487,1
1124,9121,DEV-1267352200-1124,Android,Safari,2025-04-06 18:51:46.490,2025-04-19 18:51:46.490,1
1125,6348,DEV-659065394-1125,macOS,Opera,2026-01-28 18:51:46.497,2026-02-19 18:51:46.497,1
1126,3324,DEV-2129984450-1126,Linux,Opera,2025-02-10 18:51:46.500,2025-03-06 18:51:46.500,1
1127,4165,DEV-1165221440-1127,iOS,Edge,2025-01-09 18:51:46.507,2025-01-13 18:51:46.507,1
1128,1802,DEV-1494223518-1128,Windows 11,Edge,2024-05-23 18:51:46.513,2024-06-04 18:51:46.513,1
1129,1985,DEV-1917476143-1129,Linux,Safari,2024-12-17 18:51:46.520,2025-01-01 18:51:46.520,1
1130,2893,DEV-941511038-1130,Windows 10,Opera,2025-06-13 18:51:46.523,2025-07-06 18:51:46.523,1
1131,2230,DEV-1331284418-1131,iOS,Chrome,2024-10-20 18:51:46.530,2024-11-14 18:51:46.530,0
1132,8709,DEV-1594586431-1132,Windows 11,Edge,2024-04-29 18:51:46.533,2024-05-23 18:51:46.533,1
1133,2301,DEV-292953364-1133,Linux,Firefox,2024-06-05 18:51:46.537,2024-06-20 18:51:46.537,1
1134,627,DEV-2143677316-1134,Windows 10,Opera,2024-11-17 18:51:46.540,2024-12-08 18:51:46.540,1
1135,1885,DEV-339313029-1135,iOS,Edge,2025-09-20 18:51:46.547,2025-10-10 18:51:46.547,1
1136,9710,DEV-1273243125-1136,Windows 11,Safari,2026-01-15 18:51:46.550,2026-01-18 18:51:46.550,1
1137,7474,DEV-1946116000-1137,Windows 11,Firefox,2025-09-15 18:51:46.553,2025-09-22 18:51:46.553,1
1138,5390,DEV-414237305-1138,Linux,Chrome,2025-10-16 18:51:46.560,2025-11-12 18:51:46.560,1
1139,4253,DEV-2070056805-1139,Windows 10,Opera,2025-02-06 18:51:46.563,2025-02-27 18:51:46.563,1
1140,9186,DEV-934526062-1140,Linux,Firefox,2025-11-29 18:51:46.570,2025-12-18 18:51:46.570,1
1141,986,DEV-14933298-1141,Windows 10,Chrome,2025-12-05 18:51:46.573,2025-12-31 18:51:46.573,1
1142,6881,DEV-1915182545-1142,Linux,Edge,2024-04-29 18:51:46.580,2024-05-01 18:51:46.580,1
1143,6834,DEV-1652566686-1143,macOS,Opera,2024-07-10 18:51:46.583,2024-07-25 18:51:46.583,1
1144,385,DEV-193320472-1144,iOS,Edge,2025-06-09 18:51:46.587,2025-06-09 18:51:46.587,1
1145,6784,DEV-425586377-1145,Windows 10,Opera,2025-08-03 18:51:46.593,2025-08-22 18:51:46.593,1
1146,2517,DEV-2119633924-1146,Windows 10,Firefox,2024-02-27 18:51:46.600,2024-03-16 18:51:46.600,0
1147,9339,DEV-1564512989-1147,Android,Edge,2025-10-06 18:51:46.607,2025-10-27 18:51:46.607,1
1148,5423,DEV-1593505789-1148,Windows 11,Safari,2025-08-05 18:51:46.613,2025-08-23 18:51:46.613,1
1149,5031,DEV-159467047-1149,Windows 10,Chrome,2024-05-05 18:51:46.617,2024-05-15 18:51:46.617,1
1150,157,DEV-914908909-1150,iOS,Edge,2024-04-25 18:51:46.623,2024-05-06 18:51:46.623,1
1151,427,DEV-1987138050-1151,Android,Safari,2024-12-11 18:51:46.630,2024-12-30 18:51:46.630,1
1152,5408,DEV-673592161-1152,Windows 11,Chrome,2024-12-30 18:51:46.633,2025-01-02 18:51:46.633,1
1153,4965,DEV-1032700521-1153,Linux,Firefox,2024-10-30 18:51:46.637,2024-11-15 18:51:46.637,0
1154,4087,DEV-548221054-1154,macOS,Chrome,2024-12-29 18:51:46.643,2025-01-11 18:51:46.643,1
1155,1189,DEV-35933506-1155,Windows 11,Chrome,2025-11-26 18:51:46.650,2025-11-29 18:51:46.650,0
1156,4489,DEV-761607571-1156,Windows 10,Edge,2026-01-21 18:51:46.653,2026-01-21 18:51:46.653,1
1157,8406,DEV-1221936401-1157,Android,Safari,2025-03-29 18:51:46.657,2025-03-31 18:51:46.657,1
1158,6172,DEV-580864653-1158,macOS,Edge,2024-07-26 18:51:46.663,2024-08-08 18:51:46.663,0
1159,9203,DEV-1321615665-1159,Linux,Chrome,2025-04-17 18:51:46.670,2025-05-02 18:51:46.670,0
1160,6576,DEV-1482743277-1160,iOS,Firefox,2025-10-25 18:51:46.673,2025-11-18 18:51:46.673,1
1161,3366,DEV-1958165053-1161,Windows 10,Safari,2026-01-19 18:51:46.680,2026-01-26 18:51:46.680,1
1162,3657,DEV-333609870-1162,iOS,Safari,2024-07-20 18:51:46.687,2024-08-10 18:51:46.687,1
1163,5599,DEV-1895293409-1163,Linux,Chrome,2024-08-31 18:51:46.693,2024-09-10 18:51:46.693,1
1164,7242,DEV-1913718229-1164,Windows 11,Firefox,2025-06-01 18:51:46.700,2025-06-11 18:51:46.700,0
1165,9505,DEV-2108584806-1165,macOS,Chrome,2025-10-31 18:51:46.707,2025-11-09 18:51:46.707,1
1166,5337,DEV-15616752-1166,iOS,Opera,2025-06-03 18:51:46.710,2025-06-27 18:51:46.710,0
1167,3485,DEV-1357142034-1167,Windows 10,Edge,2024-06-22 18:51:46.717,2024-07-16 18:51:46.717,1
1168,3560,DEV-2122361333-1168,macOS,Firefox,2026-01-16 18:51:46.720,2026-01-31 18:51:46.720,1
1169,872,DEV-583907422-1169,Linux,Safari,2024-08-27 18:51:46.723,2024-09-08 18:51:46.723,1
1170,9895,DEV-746628728-1170,Android,Firefox,2025-03-06 18:51:46.730,2025-04-01 18:51:46.730,1
1171,2443,DEV-81950872-1171,macOS,Firefox,2024-09-24 18:51:46.737,2024-10-01 18:51:46.737,1
1172,1307,DEV-749592290-1172,Windows 10,Safari,2024-12-01 18:51:46.740,2024-12-26 18:51:46.740,1
1173,6572,DEV-523314854-1173,iOS,Opera,2025-11-10 18:51:46.747,2025-11-14 18:51:46.747,1
1174,3665,DEV-1816020835-1174,Android,Chrome,2025-12-24 18:51:46.753,2026-01-15 18:51:46.753,1
1175,8744,DEV-242032695-1175,Windows 10,Firefox,2025-10-18 18:51:46.760,2025-10-31 18:51:46.760,1
1176,7348,DEV-981148083-1176,iOS,Opera,2024-05-09 18:51:46.770,2024-05-24 18:51:46.770,0
1177,6091,DEV-2067495872-1177,Windows 11,Edge,2025-09-13 18:51:46.777,2025-10-08 18:51:46.777,0
1178,5219,DEV-1115110266-1178,Android,Chrome,2024-09-01 18:51:46.787,2024-09-09 18:51:46.787,1
1179,5517,DEV-761104234-1179,iOS,Edge,2024-02-24 18:51:46.793,2024-03-17 18:51:46.793,1
1180,560,DEV-252355576-1180,Android,Firefox,2025-07-12 18:51:46.800,2025-08-08 18:51:46.800,1
1181,9112,DEV-1163272426-1181,Android,Chrome,2025-07-14 18:51:46.807,2025-07-25 18:51:46.807,0
1182,5958,DEV-1176619024-1182,Windows 11,Safari,2025-01-30 18:51:46.813,2025-02-02 18:51:46.813,1
1183,246,DEV-707334527-1183,iOS,Firefox,2025-03-22 18:51:46.817,2025-04-20 18:51:46.817,1
1184,6006,DEV-1971098332-1184,Linux,Firefox,2025-09-05 18:51:46.823,2025-09-25 18:51:46.823,1
1185,7615,DEV-1536504810-1185,Linux,Opera,2024-05-06 18:51:46.830,2024-05-08 18:51:46.830,0
1186,1164,DEV-385820817-1186,Linux,Firefox,2025-05-19 18:51:46.833,2025-06-14 18:51:46.833,0
1187,1531,DEV-1176051577-1187,Linux,Edge,2024-09-09 18:51:46.840,2024-09-09 18:51:46.840,1
1188,5910,DEV-640335432-1188,Windows 10,Edge,2025-10-14 18:51:46.843,2025-11-09 18:51:46.843,1
1189,450,DEV-2109740169-1189,Linux,Edge,2024-08-16 18:51:46.850,2024-08-28 18:51:46.850,0
1190,2745,DEV-1895437492-1190,Android,Chrome,2024-10-25 18:51:46.853,2024-11-05 18:51:46.853,1
1191,5965,DEV-1914883968-1191,iOS,Firefox,2024-09-10 18:51:46.860,2024-10-06 18:51:46.860,1
1192,2516,DEV-2004214627-1192,macOS,Edge,2024-07-20 18:51:46.867,2024-07-21 18:51:46.867,1
1193,3090,DEV-905449331-1193,Windows 11,Opera,2024-08-01 18:51:46.873,2024-08-30 18:51:46.873,1
1194,7003,DEV-1634756239-1194,macOS,Opera,2024-09-24 18:51:46.877,2024-10-03 18:51:46.877,1
1195,7836,DEV-1866856255-1195,Linux,Chrome,2025-06-08 18:51:46.883,2025-06-28 18:51:46.883,0
1196,973,DEV-1575783842-1196,macOS,Firefox,2024-06-22 18:51:46.890,2024-07-20 18:51:46.890,0
1197,7571,DEV-1073374066-1197,Linux,Safari,2025-08-06 18:51:46.893,2025-09-01 18:51:46.893,1
1198,1004,DEV-355167113-1198,Android,Firefox,2025-04-15 18:51:46.900,2025-04-20 18:51:46.900,0
1199,1065,DEV-334356980-1199,iOS,Safari,2025-10-24 18:51:46.903,2025-11-01 18:51:46.903,1
1200,9538,DEV-1832059087-1200,Windows 11,Opera,2024-09-21 18:51:46.910,2024-09-26 18:51:46.910,0
1201,2994,DEV-611730057-1201,Android,Safari,2025-02-25 18:51:46.913,2025-02-26 18:51:46.913,1
1202,1383,DEV-2021453234-1202,Windows 10,Edge,2024-09-18 18:51:46.920,2024-09-22 18:51:46.920,0
1203,6729,DEV-996591934-1203,Android,Chrome,2025-11-07 18:51:46.927,2025-11-24 18:51:46.927,1
1204,8172,DEV-282094175-1204,iOS,Opera,2024-06-22 18:51:46.933,2024-06-30 18:51:46.933,0
1205,4314,DEV-782755678-1205,macOS,Safari,2024-07-15 18:51:46.937,2024-08-05 18:51:46.937,1
1206,6296,DEV-848687-1206,macOS,Safari,2024-07-31 18:51:46.940,2024-08-18 18:51:46.940,1
1207,4939,DEV-1935697135-1207,Android,Firefox,2024-09-01 18:51:46.947,2024-09-22 18:51:46.947,1
1208,5512,DEV-660137243-1208,Android,Firefox,2024-06-27 18:51:46.953,2024-07-12 18:51:46.953,1
1209,1708,DEV-455339805-1209,macOS,Edge,2025-12-01 18:51:46.957,2025-12-30 18:51:46.957,1
1210,1889,DEV-2091816671-1210,Linux,Opera,2025-10-12 18:51:46.963,2025-11-10 18:51:46.963,0
1211,983,DEV-372404765-1211,Android,Edge,2025-06-17 18:51:46.967,2025-07-12 18:51:46.967,1
1212,5157,DEV-97346575-1212,Windows 11,Chrome,2025-10-04 18:51:46.970,2025-10-17 18:51:46.970,0
1213,6822,DEV-203716692-1213,Android,Firefox,2024-03-25 18:51:46.977,2024-04-09 18:51:46.977,0
1214,8966,DEV-705054312-1214,Windows 10,Edge,2025-10-11 18:51:46.980,2025-10-11 18:51:46.980,1
1215,1731,DEV-456750519-1215,Android,Chrome,2025-04-04 18:51:46.987,2025-04-20 18:51:46.987,1
1216,6354,DEV-793605184-1216,Windows 11,Edge,2025-10-02 18:51:46.990,2025-10-27 18:51:46.990,1
1217,4553,DEV-1680206218-1217,iOS,Opera,2024-02-18 18:51:47.000,2024-02-20 18:51:47.000,1
1218,9837,DEV-989677515-1218,macOS,Chrome,2025-09-18 18:51:47.013,2025-09-19 18:51:47.013,1
1219,1903,DEV-563360794-1219,Android,Safari,2025-02-06 18:51:47.020,2025-02-09 18:51:47.020,1
1220,3834,DEV-981391600-1220,Windows 11,Firefox,2025-08-12 18:51:47.027,2025-08-31 18:51:47.027,1
1221,7349,DEV-914756574-1221,Windows 10,Edge,2025-04-12 18:51:47.030,2025-04-23 18:51:47.030,1
1222,5375,DEV-1732830553-1222,Windows 11,Safari,2024-06-27 18:51:47.037,2024-07-21 18:51:47.037,1
1223,9067,DEV-1060126130-1223,Windows 11,Firefox,2026-01-23 18:51:47.040,2026-02-01 18:51:47.040,0
1224,4251,DEV-897370760-1224,Windows 11,Opera,2024-06-16 18:51:47.047,2024-06-26 18:51:47.047,1
1225,2966,DEV-660766988-1225,macOS,Edge,2025-12-16 18:51:47.053,2025-12-31 18:51:47.053,1
1226,3986,DEV-1991252483-1226,macOS,Chrome,2024-08-22 18:51:47.057,2024-09-06 18:51:47.057,0
1227,6155,DEV-1795862645-1227,macOS,Edge,2025-05-03 18:51:47.067,2025-05-10 18:51:47.067,0
1228,2705,DEV-961280693-1228,macOS,Safari,2026-01-27 18:51:47.070,2026-02-02 18:51:47.070,1
1229,5325,DEV-1081219784-1229,Windows 10,Safari,2026-01-20 18:51:47.077,2026-02-11 18:51:47.077,1
1230,8470,DEV-479848761-1230,Linux,Firefox,2024-03-11 18:51:47.083,2024-04-07 18:51:47.083,1
1231,1520,DEV-2013330545-1231,iOS,Opera,2025-04-30 18:51:47.087,2025-05-15 18:51:47.087,0
1232,4925,DEV-933961668-1232,Linux,Edge,2026-01-31 18:51:47.090,2026-01-31 18:51:47.090,0
1233,7296,DEV-1257102220-1233,Windows 11,Safari,2024-08-28 18:51:47.097,2024-09-10 18:51:47.097,1
1234,4340,DEV-317281010-1234,Android,Edge,2025-08-21 18:51:47.100,2025-09-12 18:51:47.100,1
1235,8736,DEV-862769152-1235,macOS,Edge,2025-04-11 18:51:47.107,2025-05-05 18:51:47.107,1
1236,8788,DEV-1415867672-1236,Windows 11,Chrome,2025-11-27 18:51:47.113,2025-12-15 18:51:47.113,1
1237,9236,DEV-1583295750-1237,macOS,Safari,2025-05-21 18:51:47.120,2025-05-23 18:51:47.120,0
1238,8194,DEV-2042493120-1238,Linux,Edge,2025-10-26 18:51:47.130,2025-10-28 18:51:47.130,1
1239,3098,DEV-1974708024-1239,iOS,Firefox,2025-08-02 18:51:47.133,2025-08-31 18:51:47.133,0
1240,845,DEV-1916467887-1240,iOS,Safari,2024-12-21 18:51:47.140,2024-12-27 18:51:47.140,1
1241,5379,DEV-1172789533-1241,Windows 10,Opera,2025-06-28 18:51:47.147,2025-07-13 18:51:47.147,0
1242,2199,DEV-50062615-1242,Android,Firefox,2025-04-20 18:51:47.153,2025-05-13 18:51:47.153,0
1243,433,DEV-281506001-1243,iOS,Chrome,2025-03-24 18:51:47.157,2025-03-30 18:51:47.157,1
1244,8864,DEV-1925443066-1244,Linux,Safari,2024-03-07 18:51:47.163,2024-04-01 18:51:47.163,1
1245,8268,DEV-1850285235-1245,Windows 11,Chrome,2025-11-03 18:51:47.167,2025-11-13 18:51:47.167,0
1246,8389,DEV-2026852520-1246,Windows 11,Opera,2025-08-07 18:51:47.173,2025-08-31 18:51:47.173,1
1247,9060,DEV-1231873017-1247,Linux,Safari,2025-03-26 18:51:47.180,2025-04-16 18:51:47.180,1
1248,8731,DEV-1015345754-1248,Windows 11,Firefox,2024-06-12 18:51:47.187,2024-07-01 18:51:47.187,1
1249,5066,DEV-156735915-1249,iOS,Chrome,2025-07-09 18:51:47.197,2025-07-21 18:51:47.197,1
1250,5940,DEV-1169678970-1250,Windows 10,Chrome,2024-02-19 18:51:47.203,2024-03-05 18:51:47.203,1
1251,7595,DEV-422492340-1251,Windows 11,Safari,2025-06-12 18:51:47.210,2025-06-16 18:51:47.210,1
1252,1674,DEV-120692144-1252,Android,Firefox,2025-07-22 18:51:47.213,2025-08-18 18:51:47.213,1
1253,5050,DEV-1096888670-1253,Android,Safari,2024-10-18 18:51:47.220,2024-10-28 18:51:47.220,1
1254,6775,DEV-318696527-1254,Windows 10,Edge,2024-06-03 18:51:47.223,2024-07-01 18:51:47.223,1
1255,2488,DEV-993244766-1255,Linux,Opera,2024-10-11 18:51:47.227,2024-10-23 18:51:47.227,1
1256,2878,DEV-1294438481-1256,Linux,Edge,2025-08-18 18:51:47.233,2025-08-19 18:51:47.233,1
1257,9251,DEV-357989521-1257,Linux,Chrome,2025-09-22 18:51:47.240,2025-09-23 18:51:47.240,1
1258,8191,DEV-1795340069-1258,iOS,Firefox,2025-03-27 18:51:47.243,2025-04-24 18:51:47.243,0
1259,7779,DEV-2062234355-1259,Windows 11,Firefox,2025-12-27 18:51:47.247,2025-12-28 18:51:47.247,1
1260,6769,DEV-920173487-1260,Linux,Chrome,2025-06-02 18:51:47.250,2025-06-28 18:51:47.250,0
1261,8152,DEV-36204317-1261,macOS,Edge,2025-09-29 18:51:47.257,2025-10-02 18:51:47.257,1
1262,2897,DEV-901067756-1262,macOS,Chrome,2025-10-18 18:51:47.260,2025-11-08 18:51:47.260,1
1263,3967,DEV-1585830672-1263,macOS,Edge,2025-06-14 18:51:47.263,2025-06-19 18:51:47.263,0
1264,3103,DEV-347428205-1264,Linux,Chrome,2025-06-05 18:51:47.270,2025-07-01 18:51:47.270,1
1265,4214,DEV-2044823363-1265,Linux,Chrome,2024-11-05 18:51:47.273,2024-11-16 18:51:47.273,0
1266,3982,DEV-346698458-1266,Linux,Opera,2025-02-28 18:51:47.277,2025-03-04 18:51:47.277,0
1267,4665,DEV-916405322-1267,Android,Firefox,2025-05-03 18:51:47.280,2025-05-23 18:51:47.280,1
1268,7727,DEV-196205554-1268,iOS,Opera,2025-02-01 18:51:47.283,2025-02-10 18:51:47.283,1
1269,2596,DEV-2052677912-1269,Android,Chrome,2024-06-15 18:51:47.287,2024-06-23 18:51:47.287,1
