merchant_id,merchant_name,category,country,risk_score,created_at
1764,Merchant_796203477_1764,Electronics,France,34,2024-12-05 18:56:59.370
1765,Merchant_1542014363_1765,Restaurants,France,79,2024-03-25 18:56:59.370
1766,Merchant_1298322890_1766,Groceries,USA,24,2024-12-13 18:56:59.370
1767,Merchant_1561579288_1767,Electronics,Germany,17,2024-11-24 18:56:59.373
1768,Merchant_1200909888_1768,Groceries,UK,1,2023-05-29 18:56:59.373
1769,Merchant_590636718_1769,Groceries,Switzerland,48,2025-09-23 18:56:59.373
1770,Merchant_224827994_1770,Travel,France,4,2023-11-05 18:56:59.373
1771,Merchant_1689390617_1771,Travel,Shqipëri,79,2024-08-01 18:56:59.373
1772,Merchant_2037714722_1772,Sports,USA,66,2023-09-14 18:56:59.377
1773,Merchant_1222821816_1773,Healthcare,Switzerland,14,2023-12-09 18:56:59.377
1774,Merchant_1487094536_1774,Clothing,Netherlands,34,2024-06-02 18:56:59.377
1775,Merchant_510340858_1775,Education,UK,29,2023-04-12 18:56:59.377
1776,Merchant_146102119_1776,Furniture,Switzerland,45,2025-06-29 18:56:59.377
1777,Merchant_1420343640_1777,Healthcare,Netherlands,68,2025-04-05 18:56:59.380
1778,Merchant_2065488331_1778,Restaurants,Shqipëri,71,2025-04-05 18:56:59.380
1779,Merchant_80964415_1779,Entertainment,Shqipëri,23,2024-01-08 18:56:59.380
1780,Merchant_1777103127_1780,Entertainment,Netherlands,13,2024-12-18 18:56:59.380
1781,Merchant_844566235_1781,Education,Italy,41,2025-02-21 18:56:59.380
1782,Merchant_365817587_1782,Automotive,Kosove,1,2025-03-14 18:56:59.383
1783,Merchant_1466889057_1783,Automotive,Netherlands,12,2025-06-13 18:56:59.383
1784,Merchant_1611556232_1784,Clothing,Italy,14,2025-05-17 18:56:59.383
1785,Merchant_1694153056_1785,Education,Switzerland,68,2025-10-20 18:56:59.383
1786,Merchant_1228558345_1786,Electronics,UK,57,2025-02-23 18:56:59.383
1787,Merchant_22153336_1787,Furniture,USA,72,2024-02-24 18:56:59.387
1788,Merchant_701359076_1788,Clothing,UK,70,2023-08-01 18:56:59.387
1789,Merchant_1025484422_1789,Automotive,UK,45,2024-10-02 18:56:59.387
1790,Merchant_1443359897_1790,Groceries,Kosove,8,2025-12-03 18:56:59.387
1791,Merchant_2116577064_1791,Electronics,UK,84,2024-12-23 18:56:59.390
1792,Merchant_340743350_1792,Automotive,USA,60,2024-01-27 18:56:59.390
1793,Merchant_141443440_1793,Beauty,Switzerland,63,2024-11-25 18:56:59.390
1794,Merchant_1108946823_1794,Restaurants,Shqipëri,16,2023-10-20 18:56:59.390
1795,Merchant_1199323809_1795,Sports,Spain,35,2025-07-29 18:56:59.390
1796,Merchant_1073513965_1796,Furniture,Germany,94,2025-06-25 18:56:59.390
1797,Merchant_1026924114_1797,Sports,Switzerland,99,2023-05-10 18:56:59.390
1798,Merchant_1682835421_1798,Beauty,USA,12,2025-03-22 18:56:59.393
1799,Merchant_986566899_1799,Travel,Kosove,89,2025-07-19 18:56:59.393
1800,Merchant_1397849971_1800,Healthcare,Italy,77,2024-05-05 18:56:59.393
1801,Merchant_1495220780_1801,Restaurants,USA,58,2025-05-21 18:56:59.393
1802,Merchant_68117349_1802,Travel,Germany,71,2024-06-24 18:56:59.393
1803,Merchant_139786743_1803,Furniture,USA,7,2023-09-03 18:56:59.393
1804,Merchant_1501679532_1804,Furniture,Germany,34,2024-01-30 18:56:59.397
1805,Merchant_1492208367_1805,Restaurants,UK,17,2025-07-27 18:56:59.397
1806,Merchant_2142767913_1806,Clothing,France,7,2025-06-20 18:56:59.397
1807,Merchant_2058947013_1807,Travel,Shqipëri,1,2024-08-15 18:56:59.397
1808,Merchant_245114557_1808,Groceries,UK,7,2026-01-11 18:56:59.397
1809,Merchant_166080848_1809,Clothing,Kosove,83,2023-04-10 18:56:59.400
1810,Merchant_930031186_1810,Groceries,Italy,30,2024-11-14 18:56:59.400
1811,Merchant_159879310_1811,Entertainment,Netherlands,7,2024-01-15 18:56:59.400
1812,Merchant_1634427373_1812,Furniture,Shqipëri,78,2024-08-30 18:56:59.400
1813,Merchant_1590686967_1813,Automotive,Kosove,71,2024-05-23 18:56:59.400
1814,Merchant_879669446_1814,Restaurants,Germany,32,2025-10-28 18:56:59.400
1815,Merchant_840657390_1815,Groceries,Spain,44,2025-09-01 18:56:59.403
1816,Merchant_1250514852_1816,Furniture,Switzerland,83,2025-12-25 18:56:59.403
1817,Merchant_220649811_1817,Entertainment,Italy,25,2025-06-05 18:56:59.403
1818,Merchant_1496188898_1818,Healthcare,Italy,30,2025-08-04 18:56:59.407
1819,Merchant_2124996470_1819,Education,Germany,46,2023-10-29 18:56:59.407
1820,Merchant_1201618398_1820,Travel,USA,67,2024-07-05 18:56:59.407
1821,Merchant_301376498_1821,Clothing,USA,46,2024-07-06 18:56:59.407
1822,Merchant_764655268_1822,Sports,UK,12,2025-11-14 18:56:59.407
1823,Merchant_215082944_1823,Clothing,France,26,2023-10-19 18:56:59.410
1824,Merchant_1472133040_1824,Entertainment,Shqipëri,69,2023-07-13 18:56:59.410
1825,Merchant_1455625106_1825,Restaurants,Switzerland,41,2023-10-20 18:56:59.410
1826,Merchant_665924233_1826,Clothing,UK,69,2026-01-14 18:56:59.410
1827,Merchant_1142478740_1827,Entertainment,Netherlands,1,2023-11-11 18:56:59.410
1828,Merchant_1821780351_1828,Electronics,Spain,33,2023-05-24 18:56:59.413
1829,Merchant_1047674090_1829,Beauty,France,0,2025-03-09 18:56:59.413
1830,Merchant_695383386_1830,Clothing,France,64,2024-11-03 18:56:59.413
1831,Merchant_551239516_1831,Automotive,France,29,2024-05-07 18:56:59.413
1832,Merchant_933944900_1832,Automotive,USA,23,2024-12-10 18:56:59.413
1833,Merchant_1743957272_1833,Entertainment,Shqipëri,63,2024-07-29 18:56:59.417
1834,Merchant_22306837_1834,Groceries,France,86,2025-12-15 18:56:59.417
1835,Merchant_2046318953_1835,Travel,Germany,19,2023-07-10 18:56:59.417
1836,Merchant_1601776569_1836,Travel,France,30,2025-11-27 18:56:59.417
1837,Merchant_883806814_1837,Restaurants,Shqipëri,100,2025-03-08 18:56:59.417
1838,Merchant_140280947_1838,Travel,Germany,45,2024-09-29 18:56:59.417
1839,Merchant_738402607_1839,Beauty,UK,7,2024-08-17 18:56:59.420
1840,Merchant_1223101671_1840,Groceries,UK,68,2025-08-14 18:56:59.420
1841,Merchant_681174182_1841,Groceries,USA,43,2024-03-04 18:56:59.420
1842,Merchant_511784178_1842,Groceries,Switzerland,63,2023-11-23 18:56:59.420
1843,Merchant_422415900_1843,Clothing,Italy,14,2023-11-15 18:56:59.423
1844,Merchant_33837962_1844,Furniture,Germany,8,2025-09-22 18:56:59.423
1845,Merchant_576713137_1845,Electronics,Germany,61,2025-02-05 18:56:59.427
1846,Merchant_74899935_1846,Electronics,Switzerland,49,2025-07-03 18:56:59.427
1847,Merchant_904361266_1847,Clothing,Kosove,61,2023-03-07 18:56:59.427
1848,Merchant_490617567_1848,Furniture,Spain,31,2023-08-11 18:56:59.430
1849,Merchant_328205552_1849,Healthcare,Shqipëri,56,2026-01-17 18:56:59.430
1850,Merchant_79706349_1850,Electronics,Kosove,81,2024-06-19 18:56:59.430
1851,Merchant_72392177_1851,Sports,Italy,27,2023-12-04 18:56:59.430
1852,Merchant_158459786_1852,Restaurants,Netherlands,59,2024-02-19 18:56:59.430
1853,Merchant_213804262_1853,Furniture,USA,83,2023-11-30 18:56:59.430
1854,Merchant_897850658_1854,Beauty,Spain,84,2023-04-09 18:56:59.433
1855,Merchant_1525468082_1855,Furniture,France,77,2025-04-16 18:56:59.433
1856,Merchant_1500026770_1856,Electronics,Italy,0,2024-07-31 18:56:59.433
1857,Merchant_1890170573_1857,Restaurants,Italy,55,2023-08-06 18:56:59.437
1858,Merchant_724387891_1858,Groceries,USA,94,2025-10-14 18:56:59.437
1859,Merchant_383518307_1859,Beauty,Spain,82,2023-07-14 18:56:59.437
1860,Merchant_234240972_1860,Automotive,USA,77,2024-08-08 18:56:59.440
1861,Merchant_715142917_1861,Beauty,France,61,2025-05-01 18:56:59.440
1862,Merchant_1083114061_1862,Travel,Germany,82,2024-01-20 18:56:59.440
1863,Merchant_1037928747_1863,Electronics,Italy,72,2024-06-06 18:56:59.440
1864,Merchant_2037249613_1864,Education,Spain,91,2023-04-28 18:56:59.443
1865,Merchant_1960983174_1865,Electronics,Switzerland,60,2025-05-16 18:56:59.443
1866,Merchant_1606343364_1866,Automotive,Shqipëri,95,2024-10-23 18:56:59.443
1867,Merchant_151858956_1867,Clothing,Germany,49,2024-12-31 18:56:59.443
1868,Merchant_1251486775_1868,Clothing,Spain,75,2024-06-14 18:56:59.443
1869,Merchant_881001219_1869,Travel,Germany,82,2024-01-17 18:56:59.447
1870,Merchant_38539908_1870,Automotive,Switzerland,60,2024-11-19 18:56:59.447
1871,Merchant_990413031_1871,Travel,USA,74,2025-09-16 18:56:59.447
1872,Merchant_1623301641_1872,Sports,Italy,68,2023-06-10 18:56:59.447
1873,Merchant_1967965391_1873,Healthcare,Switzerland,20,2024-07-21 18:56:59.450
1874,Merchant_2070481675_1874,Groceries,France,25,2026-01-10 18:56:59.450
1875,Merchant_538446304_1875,Education,France,100,2025-07-05 18:56:59.450
1876,Merchant_1308801389_1876,Sports,Germany,65,2023-07-07 18:56:59.450
1877,Merchant_194709992_1877,Healthcare,UK,57,2024-06-28 18:56:59.450
1878,Merchant_1049898344_1878,Electronics,USA,63,2025-08-07 18:56:59.450
1879,Merchant_1005718296_1879,Healthcare,Spain,61,2024-09-06 18:56:59.450
1880,Merchant_63733697_1880,Beauty,Kosove,80,2025-02-08 18:56:59.453
1881,Merchant_840775200_1881,Entertainment,Kosove,9,2023-11-15 18:56:59.453
1882,Merchant_1165374531_1882,Beauty,Italy,71,2024-07-23 18:56:59.457
1883,Merchant_2008982010_1883,Automotive,UK,88,2023-10-17 18:56:59.457
1884,Merchant_514173475_1884,Travel,Switzerland,73,2023-05-28 18:56:59.460
1885,Merchant_992721708_1885,Electronics,Italy,9,2023-05-16 18:56:59.460
1886,Merchant_676051737_1886,Automotive,Spain,77,2025-05-17 18:56:59.460
1887,Merchant_3734762_1887,Education,Shqipëri,52,2024-07-06 18:56:59.460
1888,Merchant_2020267889_1888,Clothing,Kosove,55,2024-03-16 18:56:59.460
1889,Merchant_797677568_1889,Travel,Netherlands,70,2023-03-12 18:56:59.463
1890,Merchant_1234123603_1890,Groceries,Switzerland,57,2024-07-19 18:56:59.463
1891,Merchant_841669358_1891,Beauty,Switzerland,30,2023-07-12 18:56:59.463
1892,Merchant_648689870_1892,Electronics,Spain,90,2025-02-27 18:56:59.463
1893,Merchant_862982395_1893,Furniture,Italy,79,2024-06-10 18:56:59.463
1894,Merchant_235408633_1894,Healthcare,Netherlands,43,2025-03-22 18:56:59.467
1895,Merchant_1708671581_1895,Healthcare,Kosove,24,2026-01-01 18:56:59.467
1896,Merchant_2026516257_1896,Furniture,Switzerland,86,2023-12-21 18:56:59.467
1897,Merchant_1838537398_1897,Groceries,Kosove,81,2023-09-14 18:56:59.467
1898,Merchant_1911338851_1898,Groceries,Shqipëri,27,2025-01-26 18:56:59.467
1899,Merchant_981000865_1899,Automotive,Kosove,59,2024-01-31 18:56:59.470
1900,Merchant_1313057345_1900,Beauty,Switzerland,46,2024-04-22 18:56:59.470
1901,Merchant_1254819290_1901,Groceries,Switzerland,52,2024-02-03 18:56:59.470
1902,Merchant_599505249_1902,Beauty,Italy,1,2024-05-02 18:56:59.470
1903,Merchant_1744675969_1903,Furniture,Netherlands,58,2025-10-26 18:56:59.470
1904,Merchant_897757951_1904,Beauty,USA,36,2025-08-31 18:56:59.473
1905,Merchant_466321172_1905,Automotive,Switzerland,84,2025-10-11 18:56:59.473
1906,Merchant_1392748871_1906,Entertainment,Netherlands,86,2025-01-02 18:56:59.473
1907,Merchant_460356714_1907,Travel,Spain,94,2024-08-10 18:56:59.473
1908,Merchant_304590986_1908,Furniture,Kosove,33,2025-04-13 18:56:59.477
1909,Merchant_1914300515_1909,Electronics,Germany,89,2025-06-30 18:56:59.477
1910,Merchant_1696374562_1910,Education,USA,6,2024-06-12 18:56:59.477
1911,Merchant_1585583840_1911,Electronics,France,84,2023-03-03 18:56:59.477
1912,Merchant_894315567_1912,Electronics,Italy,43,2025-04-09 18:56:59.477
1913,Merchant_563629107_1913,Automotive,Switzerland,3,2025-04-05 18:56:59.480
1914,Merchant_1816525462_1914,Healthcare,Spain,53,2025-05-06 18:56:59.480
1915,Merchant_1031787263_1915,Beauty,Germany,13,2025-01-10 18:56:59.480
1916,Merchant_195232121_1916,Travel,USA,9,2024-10-26 18:56:59.480
1917,Merchant_87511224_1917,Furniture,UK,13,2024-06-27 18:56:59.480
1918,Merchant_225254142_1918,Travel,Kosove,19,2024-09-29 18:56:59.483
1919,Merchant_632569864_1919,Automotive,Italy,38,2023-12-04 18:56:59.483
1920,Merchant_842717909_1920,Clothing,Italy,14,2023-10-02 18:56:59.483
1921,Merchant_413784497_1921,Beauty,Germany,20,2024-03-19 18:56:59.483
1922,Merchant_2020441021_1922,Education,France,27,2024-09-11 18:56:59.483
1923,Merchant_969924593_1923,Furniture,France,53,2026-02-03 18:56:59.487
1924,Merchant_1799600119_1924,Automotive,Shqipëri,60,2024-02-08 18:56:59.487
1925,Merchant_1369446664_1925,Clothing,UK,46,2024-06-15 18:56:59.487
1926,Merchant_746125816_1926,Furniture,Switzerland,19,2025-12-20 18:56:59.487
1927,Merchant_1099964226_1927,Travel,USA,26,2023-07-05 18:56:59.490
1928,Merchant_91815541_1928,Electronics,Shqipëri,55,2024-11-23 18:56:59.490
1929,Merchant_1389748310_1929,Entertainment,Germany,82,2023-04-25 18:56:59.490
1930,Merchant_1755531901_1930,Sports,USA,18,2025-02-18 18:56:59.490
1931,Merchant_1958759441_1931,Electronics,France,91,2025-04-23 18:56:59.490
1932,Merchant_257156107_1932,Entertainment,USA,29,2025-12-19 18:56:59.490
1933,Merchant_1436076086_1933,Beauty,USA,36,2025-06-26 18:56:59.490
1934,Merchant_1169442078_1934,Healthcare,Spain,21,2025-01-04 18:56:59.493
1935,Merchant_1400062039_1935,Healthcare,Germany,2,2025-06-18 18:56:59.493
1936,Merchant_1885643235_1936,Travel,USA,84,2023-02-24 18:56:59.493
1937,Merchant_1090480488_1937,Furniture,Spain,34,2025-09-27 18:56:59.493
1938,Merchant_1479890076_1938,Electronics,Switzerland,98,2023-12-09 18:56:59.493
1939,Merchant_100036557_1939,Education,Spain,59,2023-07-06 18:56:59.493
1940,Merchant_1625114047_1940,Entertainment,France,11,2024-02-27 18:56:59.493
1941,Merchant_1126989847_1941,Beauty,Germany,0,2023-11-11 18:56:59.497
1942,Merchant_130218829_1942,Furniture,USA,5,2024-09-21 18:56:59.497
1943,Merchant_1461169260_1943,Education,Netherlands,8,2023-09-16 18:56:59.497
1944,Merchant_1055955464_1944,Electronics,Spain,54,2025-12-13 18:56:59.497
1945,Merchant_1396810917_1945,Electronics,Spain,34,2023-04-05 18:56:59.497
1946,Merchant_1190638052_1946,Furniture,Kosove,67,2025-02-20 18:56:59.497
1947,Merchant_411935525_1947,Beauty,Netherlands,81,2023-03-11 18:56:59.500
1948,Merchant_1811496264_1948,Travel,Netherlands,48,2023-05-27 18:56:59.500
1949,Merchant_936247602_1949,Groceries,USA,100,2024-11-24 18:56:59.500
1950,Merchant_1061251577_1950,Sports,USA,66,2025-01-31 18:56:59.500
1951,Merchant_238712946_1951,Groceries,France,100,2023-08-24 18:56:59.500
1952,Merchant_1514693397_1952,Education,Italy,29,2026-01-07 18:56:59.500
1953,Merchant_1857527633_1953,Entertainment,Spain,99,2023-06-11 18:56:59.500
1954,Merchant_2012932028_1954,Furniture,Switzerland,12,2025-04-02 18:56:59.500
1955,Merchant_421030441_1955,Furniture,Italy,75,2025-05-06 18:56:59.500
1956,Merchant_1172179214_1956,Electronics,Germany,59,2026-01-07 18:56:59.500
1957,Merchant_1838712059_1957,Healthcare,Germany,21,2025-07-06 18:56:59.503
1958,Merchant_334348888_1958,Groceries,Kosove,88,2023-08-16 18:56:59.503
1959,Merchant_1570520356_1959,Healthcare,Shqipëri,56,2023-03-20 18:56:59.503
1960,Merchant_1248229411_1960,Travel,Switzerland,35,2025-11-28 18:56:59.503
1961,Merchant_248833976_1961,Automotive,Netherlands,53,2023-09-28 18:56:59.507
1962,Merchant_657698152_1962,Restaurants,Netherlands,66,2024-05-28 18:56:59.507
1963,Merchant_162685090_1963,Travel,Netherlands,65,2024-12-03 18:56:59.507
1964,Merchant_461035641_1964,Sports,Italy,85,2025-10-28 18:56:59.507
1965,Merchant_706419672_1965,Education,USA,94,2023-07-07 18:56:59.507
1966,Merchant_490053440_1966,Restaurants,Shqipëri,76,2025-06-19 18:56:59.507
1967,Merchant_1488254194_1967,Electronics,USA,81,2024-02-08 18:56:59.510
1968,Merchant_1105881105_1968,Restaurants,Italy,81,2025-07-30 18:56:59.510
1969,Merchant_1045247133_1969,Groceries,Kosove,14,2024-07-21 18:56:59.510
1970,Merchant_1525544685_1970,Electronics,Switzerland,93,2024-05-26 18:56:59.510
1971,Merchant_286849557_1971,Education,Shqipëri,90,2023-10-13 18:56:59.510
1972,Merchant_1171576672_1972,Automotive,Kosove,29,2025-09-14 18:56:59.510
1973,Merchant_196475886_1973,Healthcare,Spain,71,2024-10-14 18:56:59.510
1974,Merchant_482958272_1974,Education,Spain,33,2024-06-28 18:56:59.510
1975,Merchant_527587606_1975,Sports,UK,20,2024-09-05 18:56:59.510
1976,Merchant_1833520493_1976,Travel,Shqipëri,99,2024-05-14 18:56:59.510
1977,Merchant_723031662_1977,Sports,France,83,2025-08-03 18:56:59.513
1978,Merchant_181628557_1978,Automotive,Spain,40,2024-02-13 18:56:59.513
1979,Merchant_341937004_1979,Clothing,France,72,2024-05-27 18:56:59.513
1980,Merchant_1979694472_1980,Restaurants,Kosove,46,2024-06-07 18:56:59.513
1981,Merchant_1376023890_1981,Beauty,UK,44,2023-05-17 18:56:59.513
1982,Merchant_1396810022_1982,Restaurants,Kosove,48,2024-05-08 18:56:59.513
1983,Merchant_2009639956_1983,Clothing,Netherlands,21,2025-04-22 18:56:59.517
1984,Merchant_841456156_1984,Healthcare,Germany,35,2025-08-18 18:56:59.517
1985,Merchant_281665017_1985,Beauty,Kosove,16,2025-05-21 18:56:59.517
1986,Merchant_144034848_1986,Education,Kosove,36,2023-06-01 18:56:59.517
1987,Merchant_1895206188_1987,Restaurants,Netherlands,7,2025-06-22 18:56:59.517
1988,Merchant_219797849_1988,Entertainment,USA,53,2024-01-02 18:56:59.517
1989,Merchant_158031502_1989,Clothing,France,10,2023-10-23 18:56:59.520
1990,Merchant_827505348_1990,Sports,USA,100,2023-11-22 18:56:59.520
1991,Merchant_996973074_1991,Electronics,UK,22,2024-09-08 18:56:59.520
1992,Merchant_2050528716_1992,Restaurants,UK,79,2023-09-11 18:56:59.520
1993,Merchant_1112258509_1993,Furniture,France,86,2024-07-18 18:56:59.520
1994,Merchant_2037912416_1994,Sports,USA,38,2024-01-13 18:56:59.520
1995,Merchant_3747525_1995,Electronics,Netherlands,78,2023-08-06 18:56:59.523
1996,Merchant_232019496_1996,Automotive,Netherlands,43,2023-04-19 18:56:59.523
1997,Merchant_2137970338_1997,Entertainment,USA,0,2023-05-17 18:56:59.523
1998,Merchant_2139221881_1998,Furniture,UK,24,2024-10-29 18:56:59.523
1999,Merchant_288859668_1999,Education,Spain,30,2024-03-30 18:56:59.523
2000,Merchant_37283449_2000,Restaurants,Kosove,10,2023-09-25 18:56:59.523
2001,Merchant_1870221102_2001,Clothing,Shqipëri,90,2025-12-08 18:56:59.523
2002,Merchant_1588330112_2002,Sports,Shqipëri,95,2024-08-14 18:56:59.523
2003,Merchant_1108064048_2003,Entertainment,Switzerland,46,2023-07-05 18:56:59.527
2004,Merchant_1818478242_2004,Restaurants,Germany,97,2025-03-28 18:56:59.527
2005,Merchant_38146050_2005,Electronics,Italy,5,2025-11-06 18:56:59.527
2006,Merchant_1132995108_2006,Beauty,Germany,33,2023-08-28 18:56:59.527
2007,Merchant_386948163_2007,Sports,France,86,2023-06-24 18:56:59.527
2008,Merchant_652339182_2008,Entertainment,Kosove,18,2024-11-14 18:56:59.527
2009,Merchant_1840934900_2009,Healthcare,USA,77,2025-05-18 18:56:59.527
2010,Merchant_1859880448_2010,Healthcare,Spain,95,2024-12-04 18:56:59.527
2011,Merchant_459203153_2011,Sports,Netherlands,61,2025-06-14 18:56:59.530
2012,Merchant_1193094133_2012,Travel,Switzerland,80,2024-06-11 18:56:59.530
2013,Merchant_1051962342_2013,Restaurants,Germany,93,2023-05-29 18:56:59.530
2014,Merchant_1504135273_2014,Restaurants,Spain,80,2024-07-05 18:56:59.530
2015,Merchant_93973329_2015,Education,Netherlands,6,2025-01-21 18:56:59.530
2016,Merchant_759535669_2016,Groceries,Switzerland,74,2024-10-14 18:56:59.530
2017,Merchant_2077691089_2017,Education,UK,18,2024-08-05 18:56:59.530
2018,Merchant_1278216986_2018,Groceries,Switzerland,5,2025-04-30 18:56:59.530
2019,Merchant_1366535103_2019,Clothing,Shqipëri,52,2023-11-13 18:56:59.530
2020,Merchant_31398582_2020,Healthcare,UK,28,2023-09-29 18:56:59.530
2021,Merchant_1274294532_2021,Education,Germany,47,2024-04-24 18:56:59.530
2022,Merchant_395497172_2022,Restaurants,USA,82,2024-11-20 18:56:59.533
2023,Merchant_300206556_2023,Beauty,Spain,84,2025-07-04 18:56:59.533
2024,Merchant_1695047518_2024,Beauty,Shqipëri,39,2025-11-21 18:56:59.533
2025,Merchant_190140960_2025,Travel,UK,50,2025-10-15 18:56:59.533
2026,Merchant_1477507490_2026,Automotive,Germany,70,2023-10-20 18:56:59.533
2027,Merchant_746118109_2027,Travel,Switzerland,38,2023-03-01 18:56:59.533
2028,Merchant_143676075_2028,Groceries,Netherlands,65,2025-05-24 18:56:59.533
2029,Merchant_1522668556_2029,Beauty,Kosove,20,2024-06-14 18:56:59.533
2030,Merchant_174402708_2030,Sports,Netherlands,47,2024-03-07 18:56:59.537
2031,Merchant_639587812_2031,Beauty,Kosove,24,2023-07-02 18:56:59.537
2032,Merchant_715385102_2032,Clothing,Netherlands,43,2024-11-17 18:56:59.537
2033,Merchant_351096333_2033,Clothing,Germany,76,2023-07-05 18:56:59.537
2034,Merchant_1587085718_2034,Automotive,UK,80,2025-08-15 18:56:59.540
2035,Merchant_1761554863_2035,Travel,Netherlands,99,2025-04-14 18:56:59.540
2036,Merchant_1034545609_2036,Electronics,Italy,7,2023-08-21 18:56:59.540
2037,Merchant_116619212_2037,Entertainment,France,64,2024-10-11 18:56:59.540
2038,Merchant_944106074_2038,Furniture,Kosove,63,2023-09-14 18:56:59.540
2039,Merchant_1380359449_2039,Travel,Kosove,67,2025-11-20 18:56:59.540
